Phi[deg],Theta[deg],im(rEZ)[mV]
76,14,69.6387
78,14,66.3752
80,14,63.1897
82,14,60.0852
84,14,57.0651
86,14,54.1323
88,14,51.2899
90,14,48.5408
92,14,45.8878
94,14,43.3338
96,14,40.8815
98,14,38.5336
100,14,36.2926
102,14,34.1611
104,14,32.1416
106,14,30.2364
108,14,28.4479
110,14,26.7782
112,14,25.2295
114,14,23.8038
116,14,22.5029
118,14,21.3285
120,14,20.2824
122,14,19.3658
124,14,18.5801
126,14,17.9264
128,14,17.4057
130,14,17.0187
132,14,16.7659
134,14,16.6477
136,14,16.6644
138,14,16.8157
140,14,17.1016
142,14,17.5216
144,14,18.075
146,14,18.7611
148,14,19.5789
150,14,20.527
152,14,21.6044
154,14,22.8093
156,14,24.1402
158,14,25.5952
160,14,27.1725
162,14,28.87
164,14,30.6855
166,14,32.6167
168,14,34.6614
170,14,36.8171
172,14,39.0813
174,14,41.4514
176,14,43.9248
178,14,46.4988
180,14,49.1706
-180,16,86.8192
-178,16,89.5023
-176,16,92.2742
-174,16,95.1324
-172,16,98.0742
-170,16,101.097
-168,16,104.198
-166,16,107.375
-164,16,110.625
-162,16,113.945
-160,16,117.331
-158,16,120.782
-156,16,124.292
-154,16,127.86
-152,16,131.48
-150,16,135.15
-148,16,138.866
-146,16,142.622
-144,16,146.415
-142,16,150.24
-140,16,154.092
-138,16,157.966
-136,16,161.856
-134,16,165.757
-132,16,169.663
-130,16,173.569
-128,16,177.468
-126,16,181.355
-124,16,185.222
-122,16,189.065
-120,16,192.876
-118,16,196.65
-116,16,200.379
-114,16,204.059
-112,16,207.682
-110,16,211.244
-108,16,214.738
-106,16,218.159
-104,16,221.501
-102,16,224.76
-100,16,227.93
-98,16,231.008
-96,16,233.99
-94,16,236.871
-92,16,239.648
-90,16,242.319
-88,16,244.88
-86,16,247.329
-84,16,249.664
-82,16,251.884
-80,16,253.987
-78,16,255.973
-76,16,257.839
-74,16,259.587
-72,16,261.215
-70,16,262.724
-68,16,264.114
-66,16,265.385
-64,16,266.537
-62,16,267.57
-60,16,268.487
-58,16,269.285
-56,16,269.968
-54,16,270.534
-52,16,270.984
-50,16,271.319
-48,16,271.538
-46,16,271.643
-44,16,271.633
-42,16,271.508
-40,16,271.269
-38,16,270.914
-36,16,270.444
-34,16,269.858
-32,16,269.155
-30,16,268.336
-28,16,267.4
-26,16,266.346
-24,16,265.173
-22,16,263.882
-20,16,262.471
-18,16,260.941
-16,16,259.292
-14,16,257.523
-12,16,255.635
-10,16,253.628
-8,16,251.504
-6,16,249.262
-4,16,246.906
-2,16,244.435
0,16,241.852
2,16,239.16
4,16,236.362
6,16,233.459
8,16,230.456
10,16,227.357
12,16,224.166
14,16,220.886
16,16,217.524
18,16,214.083
20,16,210.569
22,16,206.988
24,16,203.346
26,16,199.648
28,16,195.901
30,16,192.111
32,16,188.283
34,16,184.425
36,16,180.543
38,16,176.642
40,16,172.73
42,16,168.812
44,16,164.895
46,16,160.983
48,16,157.084
50,16,153.203
52,16,149.345
54,16,145.515
56,16,141.718
58,16,137.958
60,16,134.242
62,16,130.572
64,16,126.953
66,16,123.388
68,16,119.882
70,16,116.438
72,16,113.058
74,16,109.748
76,16,106.508
78,16,103.343
80,16,100.255
82,16,97.2472
84,16,94.3217
86,16,91.4815
88,16,88.7289
90,16,86.0667
92,16,83.4973
94,16,81.0231
96,16,78.6468
98,16,76.3706
100,16,74.1972
102,16,72.129
104,16,70.1683
106,16,68.3176
108,16,66.5791
110,16,64.9553
112,16,63.4482
114,16,62.0601
116,16,60.7929
118,16,59.6486
120,16,58.6289
122,16,57.7355
124,16,56.9698
126,16,56.333
128,16,55.8263
130,16,55.4506
132,16,55.2063
134,16,55.0941
136,16,55.114
138,16,55.2661
140,16,55.55
142,16,55.9653
144,16,56.5112
146,16,57.1868
148,16,57.991
150,16,58.9223
152,16,59.9792
154,16,61.1602
156,16,62.4632
158,16,63.8864
160,16,65.4276
162,16,67.0847
164,16,68.8553
166,16,70.7372
168,16,72.7279
170,16,74.8249
172,16,77.0259
174,16,79.3284
176,16,81.7297
178,16,84.2275
180,16,86.8192
-180,18,132.326
-178,18,134.749
-176,18,137.251
-174,18,139.831
-172,18,142.487
-170,18,145.216
-168,18,148.016
-166,18,150.887
-164,18,153.826
-162,18,156.831
-160,18,159.901
-158,18,163.032
-156,18,166.222
-154,18,169.469
-152,18,172.77
-150,18,176.122
-148,18,179.522
-146,18,182.965
-144,18,186.449
-142,18,189.967
-140,18,193.517
-138,18,197.093
-136,18,200.691
-134,18,204.303
-132,18,207.926
-130,18,211.552
-128,18,215.176
-126,18,218.791
-124,18,222.391
-122,18,225.969
-120,18,229.519
-118,18,233.033
-116,18,236.505
-114,18,239.928
-112,18,243.296
-110,18,246.603
-108,18,249.842
-106,18,253.007
-104,18,256.094
-102,18,259.097
-100,18,262.01
-98,18,264.831
-96,18,267.554
-94,18,270.176
-92,18,272.695
-90,18,275.106
-88,18,277.41
-86,18,279.603
-84,18,281.684
-82,18,283.653
-80,18,285.509
-78,18,287.253
-76,18,288.884
-74,18,290.403
-72,18,291.811
-70,18,293.109
-68,18,294.298
-66,18,295.38
-64,18,296.356
-62,18,297.229
-60,18,297.998
-58,18,298.666
-56,18,299.234
-54,18,299.704
-52,18,300.076
-50,18,300.351
-48,18,300.531
-46,18,300.615
-44,18,300.604
-42,18,300.498
-40,18,300.296
-38,18,299.998
-36,18,299.603
-34,18,299.111
-32,18,298.52
-30,18,297.829
-28,18,297.037
-26,18,296.142
-24,18,295.142
-22,18,294.036
-20,18,292.823
-18,18,291.501
-16,18,290.069
-14,18,288.526
-12,18,286.871
-10,18,285.103
-8,18,283.222
-6,18,281.228
-4,18,279.122
-2,18,276.904
0,18,274.576
2,18,272.139
4,18,269.595
6,18,266.948
8,18,264.2
10,18,261.355
12,18,258.417
14,18,255.39
16,18,252.279
18,18,249.089
20,18,245.827
22,18,242.497
24,18,239.107
26,18,235.662
28,18,232.169
30,18,228.634
32,18,225.065
34,18,221.469
36,18,217.851
38,18,214.219
40,18,210.579
42,18,206.938
44,18,203.302
46,18,199.677
48,18,196.068
50,18,192.483
52,18,188.924
54,18,185.399
56,18,181.91
58,18,178.463
60,18,175.061
62,18,171.709
64,18,168.409
66,18,165.165
68,18,161.979
70,18,158.854
72,18,155.793
74,18,152.798
76,18,149.871
78,18,147.014
80,18,144.228
82,18,141.516
84,18,138.88
86,18,136.321
88,18,133.841
90,18,131.442
92,18,129.125
94,18,126.894
96,18,124.749
98,18,122.693
100,18,120.728
102,18,118.856
104,18,117.08
106,18,115.401
108,18,113.822
110,18,112.346
112,18,110.974
114,18,109.71
116,18,108.554
118,18,107.51
120,18,106.579
122,18,105.763
124,18,105.064
126,18,104.482
128,18,104.021
130,18,103.679
132,18,103.459
134,18,103.361
136,18,103.384
138,18,103.53
140,18,103.797
142,18,104.184
144,18,104.692
146,18,105.319
148,18,106.064
150,18,106.924
152,18,107.899
154,18,108.987
156,18,110.184
158,18,111.49
160,18,112.902
162,18,114.417
164,18,116.034
166,18,117.749
168,18,119.56
170,18,121.466
172,18,123.463
174,18,125.55
176,18,127.724
178,18,129.983
180,18,132.326
-180,20,185.502
-178,20,187.477
-176,20,189.514
-174,20,191.614
-172,20,193.774
-170,20,195.995
-168,20,198.276
-166,20,200.616
-164,20,203.015
-162,20,205.472
-160,20,207.986
-158,20,210.558
-156,20,213.185
-154,20,215.867
-152,20,218.601
-150,20,221.387
-148,20,224.221
-146,20,227.101
-144,20,230.024
-142,20,232.987
-140,20,235.985
-138,20,239.015
-136,20,242.071
-134,20,245.149
-132,20,248.242
-130,20,251.346
-128,20,254.453
-126,20,257.557
-124,20,260.652
-122,20,263.73
-120,20,266.785
-118,20,269.808
-116,20,272.794
-114,20,275.736
-112,20,278.625
-110,20,281.456
-108,20,284.223
-106,20,286.918
-104,20,289.537
-102,20,292.075
-100,20,294.525
-98,20,296.885
-96,20,299.151
-94,20,301.319
-92,20,303.386
-90,20,305.352
-88,20,307.215
-86,20,308.973
-84,20,310.627
-82,20,312.178
-80,20,313.625
-78,20,314.97
-76,20,316.216
-74,20,317.364
-72,20,318.416
-70,20,319.376
-68,20,320.245
-66,20,321.028
-64,20,321.726
-62,20,322.343
-60,20,322.882
-58,20,323.345
-56,20,323.736
-54,20,324.055
-52,20,324.306
-50,20,324.49
-48,20,324.607
-46,20,324.659
-44,20,324.647
-42,20,324.57
-40,20,324.427
-38,20,324.219
-36,20,323.943
-34,20,323.598
-32,20,323.182
-30,20,322.693
-28,20,322.129
-26,20,321.485
-24,20,320.761
-22,20,319.952
-20,20,319.056
-18,20,318.069
-16,20,316.99
-14,20,315.815
-12,20,314.541
-10,20,313.168
-8,20,311.692
-6,20,310.114
-4,20,308.431
-2,20,306.644
0,20,304.753
2,20,302.758
4,20,300.661
6,20,298.464
8,20,296.17
10,20,293.781
12,20,291.302
14,20,288.736
16,20,286.089
18,20,283.366
20,20,280.572
22,20,277.714
24,20,274.798
26,20,271.832
28,20,268.821
30,20,265.773
32,20,262.695
34,20,259.595
36,20,256.479
38,20,253.354
40,20,250.228
42,20,247.107
44,20,243.998
46,20,240.905
48,20,237.836
50,20,234.794
52,20,231.786
54,20,228.815
56,20,225.885
58,20,223
60,20,220.163
62,20,217.376
64,20,214.643
66,20,211.964
68,20,209.342
70,20,206.777
72,20,204.272
74,20,201.826
76,20,199.44
78,20,197.115
80,20,194.852
82,20,192.651
84,20,190.512
86,20,188.437
88,20,186.425
90,20,184.478
92,20,182.596
94,20,180.782
96,20,179.035
98,20,177.357
100,20,175.751
102,20,174.217
104,20,172.759
106,20,171.377
108,20,170.075
110,20,168.855
112,20,167.718
114,20,166.668
116,20,165.707
118,20,164.837
120,20,164.061
122,20,163.38
124,20,162.796
126,20,162.311
128,20,161.927
130,20,161.645
132,20,161.466
134,20,161.389
136,20,161.417
138,20,161.547
140,20,161.781
142,20,162.117
144,20,162.555
146,20,163.093
148,20,163.729
150,20,164.461
152,20,165.289
154,20,166.209
156,20,167.219
158,20,168.317
160,20,169.5
162,20,170.765
164,20,172.111
166,20,173.535
168,20,175.034
170,20,176.606
172,20,178.25
174,20,179.963
176,20,181.744
178,20,183.59
180,20,185.502
-180,22,246.072
-178,22,247.401
-176,22,248.768
-174,22,250.174
-172,22,251.62
-170,22,253.108
-168,22,254.637
-166,22,256.21
-164,22,257.827
-162,22,259.491
-160,22,261.201
-158,22,262.96
-156,22,264.768
-154,22,266.626
-152,22,268.533
-150,22,270.49
-148,22,272.496
-146,22,274.55
-144,22,276.649
-142,22,278.792
-140,22,280.976
-138,22,283.198
-136,22,285.452
-134,22,287.735
-132,22,290.042
-130,22,292.366
-128,22,294.702
-126,22,297.043
-124,22,299.383
-122,22,301.714
-120,22,304.028
-118,22,306.319
-116,22,308.579
-114,22,310.801
-112,22,312.977
-110,22,315.101
-108,22,317.166
-106,22,319.165
-104,22,321.093
-102,22,322.945
-100,22,324.717
-98,22,326.403
-96,22,328.001
-94,22,329.51
-92,22,330.926
-90,22,332.248
-88,22,333.478
-86,22,334.615
-84,22,335.66
-82,22,336.615
-80,22,337.483
-78,22,338.267
-76,22,338.971
-74,22,339.598
-72,22,340.152
-70,22,340.639
-68,22,341.064
-66,22,341.43
-64,22,341.743
-62,22,342.008
-60,22,342.229
-58,22,342.41
-56,22,342.555
-54,22,342.668
-52,22,342.753
-50,22,342.81
-48,22,342.843
-46,22,342.852
-44,22,342.838
-42,22,342.801
-40,22,342.741
-38,22,342.655
-36,22,342.543
-34,22,342.402
-32,22,342.228
-30,22,342.018
-28,22,341.768
-26,22,341.475
-24,22,341.132
-22,22,340.736
-20,22,340.282
-18,22,339.764
-16,22,339.179
-14,22,338.521
-12,22,337.786
-10,22,336.971
-8,22,336.07
-6,22,335.083
-4,22,334.005
-2,22,332.836
0,22,331.574
2,22,330.218
4,22,328.769
6,22,327.228
8,22,325.596
10,22,323.877
12,22,322.073
14,22,320.188
16,22,318.227
18,22,316.196
20,22,314.1
22,22,311.945
24,22,309.739
26,22,307.488
28,22,305.199
30,22,302.88
32,22,300.538
34,22,298.182
36,22,295.818
38,22,293.453
40,22,291.095
42,22,288.75
44,22,286.425
46,22,284.124
48,22,281.854
50,22,279.619
52,22,277.423
54,22,275.27
56,22,273.162
58,22,271.103
60,22,269.093
62,22,267.135
64,22,265.228
66,22,263.373
68,22,261.571
70,22,259.819
72,22,258.119
74,22,256.468
76,22,254.865
78,22,253.31
80,22,251.801
82,22,250.336
84,22,248.914
86,22,247.535
88,22,246.197
90,22,244.9
92,22,243.644
94,22,242.429
96,22,241.255
98,22,240.122
100,22,239.032
102,22,237.986
104,22,236.985
106,22,236.032
108,22,235.128
110,22,234.277
112,22,233.48
114,22,232.74
116,22,232.059
118,22,231.441
120,22,230.887
122,22,230.401
124,22,229.984
126,22,229.639
128,22,229.366
130,22,229.169
132,22,229.047
134,22,229.001
136,22,229.032
138,22,229.14
140,22,229.324
142,22,229.584
144,22,229.918
146,22,230.324
148,22,230.801
150,22,231.346
152,22,231.958
154,22,232.634
156,22,233.37
158,22,234.165
160,22,235.015
162,22,235.919
164,22,236.872
166,22,237.874
168,22,238.921
170,22,240.012
172,22,241.144
174,22,242.318
176,22,243.531
178,22,244.782
180,22,246.072
-180,24,313.683
-178,24,314.161
-176,24,314.645
-174,24,315.139
-172,24,315.645
-170,24,316.166
-168,24,316.705
-166,24,317.266
-164,24,317.853
-162,24,318.468
-160,24,319.117
-158,24,319.802
-156,24,320.526
-154,24,321.293
-152,24,322.104
-150,24,322.962
-148,24,323.869
-146,24,324.823
-144,24,325.827
-142,24,326.878
-140,24,327.976
-138,24,329.117
-136,24,330.3
-134,24,331.52
-132,24,332.773
-130,24,334.053
-128,24,335.355
-126,24,336.673
-124,24,337.998
-122,24,339.326
-120,24,340.647
-118,24,341.954
-116,24,343.239
-114,24,344.496
-112,24,345.716
-110,24,346.892
-108,24,348.018
-106,24,349.087
-104,24,350.094
-102,24,351.033
-100,24,351.901
-98,24,352.694
-96,24,353.409
-94,24,354.045
-92,24,354.601
-90,24,355.078
-88,24,355.476
-86,24,355.798
-84,24,356.046
-82,24,356.225
-80,24,356.339
-78,24,356.393
-76,24,356.393
-74,24,356.346
-72,24,356.257
-70,24,356.134
-68,24,355.984
-66,24,355.815
-64,24,355.633
-62,24,355.445
-60,24,355.257
-58,24,355.077
-56,24,354.909
-54,24,354.758
-52,24,354.629
-50,24,354.526
-48,24,354.45
-46,24,354.404
-44,24,354.388
-42,24,354.404
-40,24,354.448
-38,24,354.521
-36,24,354.619
-34,24,354.738
-32,24,354.875
-30,24,355.023
-28,24,355.178
-26,24,355.334
-24,24,355.483
-22,24,355.619
-20,24,355.735
-18,24,355.824
-16,24,355.878
-14,24,355.891
-12,24,355.856
-10,24,355.766
-8,24,355.616
-6,24,355.401
-4,24,355.116
-2,24,354.757
0,24,354.322
2,24,353.808
4,24,353.214
6,24,352.541
8,24,351.788
10,24,350.958
12,24,350.053
14,24,349.076
16,24,348.033
18,24,346.927
20,24,345.766
22,24,344.554
24,24,343.299
26,24,342.009
28,24,340.691
30,24,339.352
32,24,338
34,24,336.643
36,24,335.289
38,24,333.945
40,24,332.618
42,24,331.314
44,24,330.04
46,24,328.8
48,24,327.599
50,24,326.441
52,24,325.33
54,24,324.267
56,24,323.254
58,24,322.293
60,24,321.382
62,24,320.522
64,24,319.711
66,24,318.948
68,24,318.229
70,24,317.553
72,24,316.915
74,24,316.314
76,24,315.744
78,24,315.202
80,24,314.685
82,24,314.19
84,24,313.712
86,24,313.248
88,24,312.797
90,24,312.356
92,24,311.922
94,24,311.495
96,24,311.073
98,24,310.656
100,24,310.244
102,24,309.839
104,24,309.441
106,24,309.051
108,24,308.672
110,24,308.305
112,24,307.955
114,24,307.622
116,24,307.311
118,24,307.024
120,24,306.764
122,24,306.534
124,24,306.336
126,24,306.174
128,24,306.048
130,24,305.961
132,24,305.914
134,24,305.908
136,24,305.944
138,24,306.02
140,24,306.138
142,24,306.295
144,24,306.49
146,24,306.721
148,24,306.987
150,24,307.284
152,24,307.61
154,24,307.962
156,24,308.337
158,24,308.731
160,24,309.142
162,24,309.567
164,24,310.003
166,24,310.447
168,24,310.898
170,24,311.355
172,24,311.814
174,24,312.277
176,24,312.742
178,24,313.211
180,24,313.683
-180,26,387.911
-178,26,387.33
-176,26,386.717
-174,26,386.076
-172,26,385.411
-170,26,384.73
-168,26,384.037
-166,26,383.338
-164,26,382.641
-162,26,381.951
-160,26,381.276
-158,26,380.622
-156,26,379.994
-154,26,379.399
-152,26,378.841
-150,26,378.326
-148,26,377.856
-146,26,377.435
-144,26,377.066
-142,26,376.748
-140,26,376.483
-138,26,376.27
-136,26,376.107
-134,26,375.991
-132,26,375.918
-130,26,375.885
-128,26,375.885
-126,26,375.912
-124,26,375.961
-122,26,376.024
-120,26,376.092
-118,26,376.16
-116,26,376.218
-114,26,376.258
-112,26,376.275
-110,26,376.259
-108,26,376.204
-106,26,376.105
-104,26,375.955
-102,26,375.75
-100,26,375.486
-98,26,375.161
-96,26,374.773
-94,26,374.321
-92,26,373.807
-90,26,373.231
-88,26,372.596
-86,26,371.908
-84,26,371.17
-82,26,370.389
-80,26,369.571
-78,26,368.725
-76,26,367.859
-74,26,366.982
-72,26,366.103
-70,26,365.232
-68,26,364.379
-66,26,363.553
-64,26,362.765
-62,26,362.023
-60,26,361.338
-58,26,360.716
-56,26,360.165
-54,26,359.693
-52,26,359.304
-50,26,359.004
-48,26,358.797
-46,26,358.684
-44,26,358.667
-42,26,358.745
-40,26,358.919
-38,26,359.184
-36,26,359.538
-34,26,359.975
-32,26,360.491
-30,26,361.077
-28,26,361.727
-26,26,362.432
-24,26,363.184
-22,26,363.972
-20,26,364.788
-18,26,365.621
-16,26,366.461
-14,26,367.3
-12,26,368.126
-10,26,368.932
-8,26,369.709
-6,26,370.45
-4,26,371.147
-2,26,371.794
0,26,372.386
2,26,372.92
4,26,373.393
6,26,373.803
8,26,374.149
10,26,374.431
12,26,374.653
14,26,374.816
16,26,374.925
18,26,374.983
20,26,374.997
22,26,374.973
24,26,374.918
26,26,374.839
28,26,374.744
30,26,374.641
32,26,374.538
34,26,374.442
36,26,374.362
38,26,374.304
40,26,374.275
42,26,374.282
44,26,374.33
46,26,374.424
48,26,374.567
50,26,374.762
52,26,375.011
54,26,375.316
56,26,375.675
58,26,376.087
60,26,376.552
62,26,377.065
64,26,377.623
66,26,378.222
68,26,378.857
70,26,379.521
72,26,380.208
74,26,380.914
76,26,381.63
78,26,382.35
80,26,383.068
82,26,383.778
84,26,384.474
86,26,385.149
88,26,385.8
90,26,386.421
92,26,387.01
94,26,387.562
96,26,388.075
98,26,388.548
100,26,388.98
102,26,389.371
104,26,389.721
106,26,390.031
108,26,390.304
110,26,390.541
112,26,390.745
114,26,390.92
116,26,391.068
118,26,391.193
120,26,391.298
122,26,391.386
124,26,391.461
126,26,391.526
128,26,391.582
130,26,391.633
132,26,391.678
134,26,391.721
136,26,391.761
138,26,391.797
140,26,391.83
142,26,391.859
144,26,391.88
146,26,391.893
148,26,391.895
150,26,391.881
152,26,391.851
154,26,391.798
156,26,391.722
158,26,391.616
160,26,391.48
162,26,391.308
164,26,391.099
166,26,390.85
168,26,390.56
170,26,390.226
172,26,389.848
174,26,389.426
176,26,388.962
178,26,388.456
180,26,387.911
-180,28,468.274
-178,28,466.428
-176,28,464.502
-174,28,462.504
-172,28,460.44
-170,28,458.321
-168,28,456.153
-166,28,453.948
-164,28,451.715
-162,28,449.463
-160,28,447.204
-158,28,444.945
-156,28,442.698
-154,28,440.47
-152,28,438.271
-150,28,436.107
-148,28,433.987
-146,28,431.914
-144,28,429.895
-142,28,427.933
-140,28,426.029
-138,28,424.185
-136,28,422.401
-134,28,420.675
-132,28,419.005
-130,28,417.388
-128,28,415.817
-126,28,414.289
-124,28,412.796
-122,28,411.332
-120,28,409.889
-118,28,408.459
-116,28,407.035
-114,28,405.608
-112,28,404.172
-110,28,402.718
-108,28,401.24
-106,28,399.733
-104,28,398.19
-102,28,396.609
-100,28,394.985
-98,28,393.318
-96,28,391.606
-94,28,389.851
-92,28,388.054
-90,28,386.22
-88,28,384.352
-86,28,382.458
-84,28,380.545
-82,28,378.621
-80,28,376.696
-78,28,374.781
-76,28,372.888
-74,28,371.027
-72,28,369.213
-70,28,367.457
-68,28,365.772
-66,28,364.172
-64,28,362.669
-62,28,361.275
-60,28,360.002
-58,28,358.86
-56,28,357.859
-54,28,357.008
-52,28,356.315
-50,28,355.784
-48,28,355.422
-46,28,355.23
-44,28,355.211
-42,28,355.365
-40,28,355.689
-38,28,356.181
-36,28,356.836
-34,28,357.648
-32,28,358.61
-30,28,359.712
-28,28,360.946
-26,28,362.299
-24,28,363.761
-22,28,365.32
-20,28,366.963
-18,28,368.677
-16,28,370.448
-14,28,372.265
-12,28,374.115
-10,28,375.985
-8,28,377.865
-6,28,379.744
-4,28,381.611
-2,28,383.459
0,28,385.28
2,28,387.067
4,28,388.817
6,28,390.525
8,28,392.19
10,28,393.81
12,28,395.387
14,28,396.922
16,28,398.418
18,28,399.88
20,28,401.312
22,28,402.722
24,28,404.115
26,28,405.499
28,28,406.882
30,28,408.271
32,28,409.676
34,28,411.103
36,28,412.56
38,28,414.055
40,28,415.594
42,28,417.182
44,28,418.825
46,28,420.526
48,28,422.287
50,28,424.111
52,28,425.997
54,28,427.945
56,28,429.953
58,28,432.017
60,28,434.132
62,28,436.292
64,28,438.493
66,28,440.724
68,28,442.979
70,28,445.248
72,28,447.523
74,28,449.792
76,28,452.046
78,28,454.276
80,28,456.471
82,28,458.622
84,28,460.721
86,28,462.757
88,28,464.725
90,28,466.617
92,28,468.426
94,28,470.148
96,28,471.779
98,28,473.316
100,28,474.756
102,28,476.098
104,28,477.343
106,28,478.491
108,28,479.543
110,28,480.502
112,28,481.37
114,28,482.151
116,28,482.849
118,28,483.466
120,28,484.008
122,28,484.477
124,28,484.878
126,28,485.214
128,28,485.488
130,28,485.702
132,28,485.859
134,28,485.959
136,28,486.003
138,28,485.991
140,28,485.922
142,28,485.796
144,28,485.609
146,28,485.358
148,28,485.042
150,28,484.657
152,28,484.197
154,28,483.661
156,28,483.042
158,28,482.339
160,28,481.546
162,28,480.66
164,28,479.679
166,28,478.6
168,28,477.421
170,28,476.141
172,28,474.762
174,28,473.283
176,28,471.706
178,28,470.036
180,28,468.274
-180,30,554.241
-178,30,550.926
-176,30,547.477
-174,30,543.904
-172,30,540.217
-170,30,536.429
-168,30,532.551
-166,30,528.597
-164,30,524.581
-162,30,520.515
-160,30,516.415
-158,30,512.294
-156,30,508.164
-154,30,504.039
-152,30,499.931
-150,30,495.852
-148,30,491.81
-146,30,487.815
-144,30,483.875
-142,30,479.995
-140,30,476.181
-138,30,472.435
-136,30,468.76
-134,30,465.155
-132,30,461.62
-130,30,458.151
-128,30,454.745
-126,30,451.397
-124,30,448.101
-122,30,444.851
-120,30,441.639
-118,30,438.458
-116,30,435.299
-114,30,432.156
-112,30,429.021
-110,30,425.886
-108,30,422.745
-106,30,419.592
-104,30,416.424
-102,30,413.236
-100,30,410.027
-98,30,406.796
-96,30,403.543
-94,30,400.271
-92,30,396.985
-90,30,393.69
-88,30,390.392
-86,30,387.102
-84,30,383.829
-82,30,380.584
-80,30,377.38
-78,30,374.232
-76,30,371.154
-74,30,368.162
-72,30,365.27
-70,30,362.497
-68,30,359.858
-66,30,357.369
-64,30,355.046
-62,30,352.904
-60,30,350.958
-58,30,349.221
-56,30,347.705
-54,30,346.421
-52,30,345.379
-50,30,344.585
-48,30,344.045
-46,30,343.764
-44,30,343.743
-42,30,343.982
-40,30,344.479
-38,30,345.23
-36,30,346.23
-34,30,347.471
-32,30,348.943
-30,30,350.637
-28,30,352.538
-26,30,354.635
-24,30,356.913
-22,30,359.356
-20,30,361.949
-18,30,364.675
-16,30,367.519
-14,30,370.463
-12,30,373.492
-10,30,376.591
-8,30,379.744
-6,30,382.939
-4,30,386.161
-2,30,389.401
0,30,392.646
2,30,395.89
4,30,399.124
6,30,402.343
8,30,405.543
10,30,408.723
12,30,411.88
14,30,415.016
16,30,418.133
18,30,421.235
20,30,424.326
22,30,427.412
24,30,430.5
26,30,433.596
28,30,436.709
30,30,439.846
32,30,443.015
