Phi[deg],Theta[deg],im(rEX)[mV]
-172,16,421.314
-170,16,418.686
-168,16,415.486
-166,16,411.721
-164,16,407.4
-162,16,402.535
-160,16,397.135
-158,16,391.215
-156,16,384.786
-154,16,377.864
-152,16,370.465
-150,16,362.603
-148,16,354.298
-146,16,345.565
-144,16,336.424
-142,16,326.892
-140,16,316.989
-138,16,306.733
-136,16,296.145
-134,16,285.242
-132,16,274.045
-130,16,262.572
-128,16,250.842
-126,16,238.873
-124,16,226.683
-122,16,214.29
-120,16,201.71
-118,16,188.959
-116,16,176.054
-114,16,163.008
-112,16,149.837
-110,16,136.553
-108,16,123.17
-106,16,109.699
-104,16,96.153
-102,16,82.5415
-100,16,68.8755
-98,16,55.1647
-96,16,41.4186
-94,16,27.6463
-92,16,13.8566
-90,16,0.0581084
-88,16,-13.7406
-86,16,-27.5309
-84,16,-41.3042
-82,16,-55.0516
-80,16,-68.7641
-78,16,-82.4322
-76,16,-96.0461
-74,16,-109.595
-72,16,-123.069
-70,16,-136.456
-68,16,-149.743
-66,16,-162.918
-64,16,-175.968
-62,16,-188.878
-60,16,-201.634
-58,16,-214.219
-56,16,-226.617
-54,16,-238.812
-52,16,-250.787
-50,16,-262.522
-48,16,-274.001
-46,16,-285.204
-44,16,-296.112
-42,16,-306.706
-40,16,-316.967
-38,16,-326.876
-36,16,-336.413
-34,16,-345.559
-32,16,-354.297
-30,16,-362.608
-28,16,-370.474
-26,16,-377.878
-24,16,-384.805
-22,16,-391.237
-20,16,-397.162
-18,16,-402.565
-16,16,-407.434
-14,16,-411.758
-12,16,-415.525
-10,16,-418.728
-8,16,-421.358
-6,16,-423.41
-4,16,-424.878
-2,16,-425.759
0,16,-426.05
2,16,-425.752
4,16,-424.864
6,16,-423.388
8,16,-421.33
10,16,-418.692
12,16,-415.483
14,16,-411.709
16,16,-407.379
18,16,-402.504
20,16,-397.096
22,16,-391.165
24,16,-384.728
26,16,-377.797
28,16,-370.388
30,16,-362.519
32,16,-354.205
34,16,-345.464
36,16,-336.315
38,16,-326.776
40,16,-316.866
42,16,-306.604
44,16,-296.009
46,16,-285.102
48,16,-273.899
50,16,-262.422
52,16,-250.688
54,16,-238.716
56,16,-226.524
58,16,-214.129
60,16,-201.547
62,16,-188.796
64,16,-175.891
66,16,-162.846
68,16,-149.676
70,16,-136.394
72,16,-123.014
74,16,-109.547
76,16,-96.004
78,16,-82.3971
80,16,-68.7362
82,16,-55.031
84,16,-41.291
86,16,-27.5252
88,16,-13.7425
90,16,0.0485033
92,16,13.8394
94,16,27.6215
96,16,41.3864
98,16,55.1251
100,16,68.8287
102,16,82.4877
104,16,96.0923
106,16,109.632
108,16,123.097
110,16,136.474
112,16,149.752
114,16,162.918
116,16,175.959
118,16,188.86
120,16,201.607
122,16,214.184
124,16,226.574
126,16,238.762
128,16,250.729
130,16,262.458
132,16,273.93
134,16,285.127
136,16,296.029
138,16,306.619
140,16,316.875
142,16,326.78
144,16,336.314
146,16,345.459
148,16,354.195
150,16,362.504
152,16,370.37
154,16,377.774
156,16,384.701
158,16,391.135
160,16,397.062
162,16,402.468
164,16,407.34
166,16,411.667
168,16,415.439
170,16,418.647
172,16,421.283
174,16,423.341
176,16,424.815
178,16,425.703
180,16,426.002
-180,18,465.06
-178,18,464.733
-176,18,463.742
-174,18,462.089
-172,18,459.78
-170,18,456.821
-168,18,453.218
-166,18,448.983
-164,18,444.125
-162,18,438.658
-160,18,432.595
-158,18,425.953
-156,18,418.747
-154,18,410.997
-152,18,402.721
-150,18,393.939
-148,18,384.672
-146,18,374.942
-144,18,364.771
-142,18,354.183
-140,18,343.199
-138,18,331.844
-136,18,320.14
-134,18,308.112
-132,18,295.781
-130,18,283.17
-128,18,270.303
-126,18,257.199
-124,18,243.881
-122,18,230.367
-120,18,216.677
-118,18,202.829
-116,18,188.841
-114,18,174.728
-112,18,160.504
-110,18,146.185
-108,18,131.782
-106,18,117.308
-104,18,102.773
-102,18,88.1868
-100,18,73.5586
-98,18,58.8965
-96,18,44.2081
-94,18,29.5003
-92,18,14.7798
-90,18,0.0528477
-88,18,-14.6743
-86,18,-29.3956
-84,18,-44.1045
-82,18,-58.7946
-80,18,-73.4588
-78,18,-88.0896
-76,18,-102.679
-74,18,-117.217
-72,18,-131.695
-70,18,-146.102
-68,18,-160.426
-66,18,-174.654
-64,18,-188.773
-62,18,-202.767
-60,18,-216.621
-58,18,-230.317
-56,18,-243.837
-54,18,-257.162
-52,18,-270.272
-50,18,-283.146
-48,18,-295.763
-46,18,-308.101
-44,18,-320.137
-42,18,-331.847
-40,18,-343.209
-38,18,-354.2
-36,18,-364.795
-34,18,-374.972
-32,18,-384.709
-30,18,-393.982
-28,18,-402.77
-26,18,-411.052
-24,18,-418.808
-22,18,-426.018
-20,18,-432.665
-18,18,-438.732
-16,18,-444.204
-14,18,-449.065
-12,18,-453.304
-10,18,-456.909
-8,18,-459.871
-6,18,-462.182
-4,18,-463.836
-2,18,-464.829
0,18,-465.157
2,18,-464.82
4,18,-463.818
6,18,-462.156
8,18,-459.836
10,18,-456.866
12,18,-453.252
14,18,-449.005
16,18,-444.136
18,18,-438.658
20,18,-432.584
22,18,-425.93
24,18,-418.713
26,18,-410.952
28,18,-402.664
30,18,-393.872
32,18,-384.595
34,18,-374.855
36,18,-364.675
38,18,-354.077
40,18,-343.085
42,18,-331.722
44,18,-320.011
46,18,-307.976
48,18,-295.639
50,18,-283.023
52,18,-270.151
54,18,-257.043
56,18,-243.722
58,18,-230.206
60,18,-216.514
62,18,-202.666
64,18,-188.677
66,18,-174.565
68,18,-160.343
70,18,-146.026
72,18,-131.627
74,18,-117.157
76,18,-102.626
78,18,-88.0458
80,18,-73.4238
82,18,-58.7685
84,18,-44.0876
86,18,-29.3878
88,18,-14.6759
90,18,0.0418853
92,18,14.7595
94,18,29.4707
96,18,44.1693
98,18,58.8487
100,18,73.502
102,18,88.1216
104,18,102.699
106,18,117.226
108,18,131.693
110,18,146.089
112,18,160.401
114,18,174.618
116,18,188.726
118,18,202.709
120,18,216.552
122,18,230.238
124,18,243.748
126,18,257.063
128,18,270.165
130,18,283.031
132,18,295.64
134,18,307.97
136,18,319.999
138,18,331.704
140,18,343.061
142,18,354.047
144,18,364.638
146,18,374.812
148,18,384.546
150,18,393.818
152,18,402.605
154,18,410.887
156,18,418.644
158,18,425.856
160,18,432.506
162,18,438.576
164,18,444.051
166,18,448.918
168,18,453.162
170,18,456.773
172,18,459.742
174,18,462.06
176,18,463.722
178,18,464.723
180,18,465.06
-180,20,499.841
-178,20,499.477
-176,20,498.374
-174,20,496.537
-172,20,493.969
-170,20,490.679
-168,20,486.675
-166,20,481.971
-164,20,476.578
-162,20,470.513
-160,20,463.792
-158,20,456.435
-156,20,448.462
-154,20,439.895
-152,20,430.757
-150,20,421.072
-148,20,410.867
-146,20,400.167
-144,20,389
-142,20,377.392
-140,20,365.373
-138,20,352.969
-136,20,340.21
-134,20,327.122
-132,20,313.734
-130,20,300.072
-128,20,286.161
-126,20,272.028
-124,20,257.696
-122,20,243.188
-120,20,228.525
-118,20,213.727
-116,20,198.813
-114,20,183.801
-112,20,168.704
-110,20,153.538
-108,20,138.314
-106,20,123.043
-104,20,107.734
-102,20,92.3958
-100,20,77.0344
-98,20,61.6555
-96,20,46.2638
-94,20,30.863
-92,20,15.4564
-90,20,0.0469123
-88,20,-15.3629
-86,20,-30.7703
-84,20,-46.1725
-82,20,-61.5663
-80,20,-76.9477
-78,20,-92.3122
-76,20,-107.654
-74,20,-122.967
-72,20,-138.242
-70,20,-153.472
-68,20,-168.643
-66,20,-183.746
-64,20,-198.765
-62,20,-213.685
-60,20,-228.49
-58,20,-243.16
-56,20,-257.676
-54,20,-272.016
-52,20,-286.157
-50,20,-300.075
-48,20,-313.746
-46,20,-327.142
-44,20,-340.238
-42,20,-353.006
-40,20,-365.418
-38,20,-377.445
-36,20,-389.061
-34,20,-400.236
-32,20,-410.944
-30,20,-421.157
-28,20,-430.848
-26,20,-439.993
-24,20,-448.567
-22,20,-456.546
-20,20,-463.909
-18,20,-470.635
-16,20,-476.705
-14,20,-482.102
-12,20,-486.811
-10,20,-490.817
-8,20,-494.11
-6,20,-496.681
-4,20,-498.52
-2,20,-499.624
0,20,-499.989
2,20,-499.613
4,20,-498.499
6,20,-496.649
8,20,-494.069
10,20,-490.765
12,20,-486.749
14,20,-482.031
16,20,-476.625
18,20,-470.546
20,20,-463.812
22,20,-456.441
24,20,-448.454
26,20,-439.874
28,20,-430.723
30,20,-421.026
32,20,-410.808
34,20,-400.096
36,20,-388.917
38,20,-377.299
40,20,-365.269
42,20,-352.856
44,20,-340.088
46,20,-326.993
48,20,-313.597
50,20,-299.928
52,20,-286.012
54,20,-271.875
56,20,-257.539
58,20,-243.027
60,20,-228.363
62,20,-213.564
64,20,-198.651
66,20,-183.639
68,20,-168.544
70,20,-153.381
72,20,-138.161
74,20,-122.894
76,20,-107.591
78,20,-92.2594
80,20,-76.9054
82,20,-61.5346
84,20,-46.1517
86,20,-30.7604
88,20,-15.3641
90,20,0.0345473
92,20,15.4329
94,20,30.8285
96,20,46.2183
98,20,61.5994
100,20,76.9678
102,20,92.319
104,20,107.647
106,20,122.947
108,20,138.208
110,20,153.424
112,20,168.582
114,20,183.671
116,20,198.677
118,20,213.584
120,20,228.376
122,20,243.034
124,20,257.538
126,20,271.867
128,20,285.998
130,20,299.906
132,20,313.567
134,20,326.955
136,20,340.043
138,20,352.804
140,20,365.209
142,20,377.231
144,20,388.842
146,20,400.014
148,20,410.718
150,20,420.929
152,20,430.62
154,20,439.765
156,20,448.34
158,20,456.321
160,20,463.687
162,20,470.416
164,20,476.491
166,20,481.894
168,20,486.609
170,20,490.623
172,20,493.924
174,20,496.503
176,20,498.352
178,20,499.466
180,20,499.841
-180,22,530.229
-178,22,529.828
-176,22,528.615
-174,22,526.592
-172,22,523.766
-170,22,520.147
-168,22,515.745
-166,22,510.573
-164,22,504.649
-162,22,497.991
-160,22,490.618
-158,22,482.554
-156,22,473.824
-154,22,464.452
-152,22,454.467
-150,22,443.899
-148,22,432.778
-146,22,421.135
-144,22,409.003
-142,22,396.415
-140,22,383.404
-138,22,370.004
-136,22,356.248
-134,22,342.169
-132,22,327.799
-130,22,313.17
-128,22,298.312
-126,22,283.255
-124,22,268.025
-122,22,252.65
-120,22,237.152
-118,22,221.555
-116,22,205.877
-114,22,190.137
-112,22,174.351
-110,22,158.531
-108,22,142.69
-106,22,126.835
-104,22,110.975
-102,22,95.1149
-100,22,79.2573
-98,22,63.4047
-96,22,47.5575
-94,22,31.7154
-92,22,15.8769
-90,22,0.0403038
-88,22,-15.7966
-86,22,-31.6361
-84,22,-47.4799
-82,22,-63.3294
-80,22,-79.185
-78,22,-95.0462
-76,22,-110.911
-74,22,-126.776
-72,22,-142.635
-70,22,-158.483
-68,22,-174.309
-66,22,-190.102
-64,22,-205.849
-62,22,-221.535
-60,22,-237.141
-58,22,-252.647
-56,22,-268.031
-54,22,-283.269
-52,22,-298.336
-50,22,-313.203
-48,22,-327.842
-46,22,-342.221
-44,22,-356.31
-42,22,-370.076
-40,22,-383.486
-38,22,-396.506
-36,22,-409.104
-34,22,-421.245
-32,22,-432.897
-30,22,-444.027
-28,22,-454.604
-26,22,-464.596
-24,22,-473.975
-22,22,-482.714
-20,22,-490.784
-18,22,-498.163
-16,22,-504.827
-14,22,-510.756
-12,22,-515.932
-10,22,-520.338
-8,22,-523.961
-6,22,-526.79
-4,22,-528.814
-2,22,-530.029
0,22,-530.431
2,22,-530.017
4,22,-528.79
6,22,-526.753
8,22,-523.913
10,22,-520.278
12,22,-515.86
14,22,-510.674
16,22,-504.734
18,22,-498.059
20,22,-490.671
22,22,-482.591
24,22,-473.845
26,22,-464.458
28,22,-454.458
30,22,-443.875
32,22,-432.739
34,22,-421.083
36,22,-408.937
38,22,-396.337
40,22,-383.314
42,22,-369.902
44,22,-356.136
46,22,-342.047
48,22,-327.669
50,22,-313.032
52,22,-298.168
54,22,-283.105
56,22,-267.871
58,22,-252.493
60,22,-236.993
62,22,-221.394
64,22,-205.716
66,22,-189.977
68,22,-174.193
70,22,-158.377
72,22,-142.54
74,22,-126.691
76,22,-110.838
78,22,-94.9845
80,22,-79.1354
82,22,-63.2921
84,22,-47.4552
86,22,-31.6241
88,22,-15.7975
90,22,0.0264911
92,22,15.8502
94,22,31.6759
96,22,47.5053
98,22,63.34
100,22,79.1805
102,22,95.0263
104,22,110.875
106,22,126.724
108,22,142.568
110,22,158.4
112,22,174.21
114,22,189.988
116,22,205.719
118,22,221.39
120,22,236.981
122,22,252.473
124,22,267.843
126,22,283.069
128,22,298.123
130,22,312.978
132,22,327.606
134,22,341.975
136,22,356.055
138,22,369.812
140,22,383.215
142,22,396.229
144,22,408.821
146,22,420.958
148,22,432.606
150,22,443.734
152,22,454.309
154,22,464.302
156,22,473.682
158,22,482.423
160,22,490.496
162,22,497.88
164,22,504.549
166,22,510.485
168,22,515.668
170,22,520.082
172,22,523.714
174,22,526.553
176,22,528.589
178,22,529.815
180,22,530.229
-180,24,556.192
-178,24,555.756
-176,24,554.432
-174,24,552.225
-172,24,549.143
-170,24,545.196
-168,24,540.398
-166,24,534.764
-164,24,528.313
-162,24,521.067
-160,24,513.049
-158,24,504.287
-156,24,494.809
-154,24,484.646
-152,24,473.831
-150,24,462.397
-148,24,450.383
-146,24,437.824
-144,24,424.759
-142,24,411.227
-140,24,397.268
-138,24,382.921
-136,24,368.225
-134,24,353.22
-132,24,337.943
-130,24,322.431
-128,24,306.719
-126,24,290.842
-124,24,274.83
-122,24,258.713
-120,24,242.519
-118,24,226.27
-116,24,209.99
-114,24,193.696
-112,24,177.404
-110,24,161.126
-108,24,144.873
-106,24,128.652
-104,24,112.465
-102,24,96.3162
-100,24,80.2035
-98,24,64.1244
-96,24,48.0744
-94,24,32.0474
-92,24,16.0362
-90,24,0.0330233
-88,24,-15.9706
-86,24,-31.9829
-84,24,-48.0118
-82,24,-64.0645
-80,24,-80.1469
-78,24,-96.2638
-76,24,-112.418
-74,24,-128.609
-72,24,-144.837
-70,24,-161.097
-68,24,-177.382
-66,24,-193.682
-64,24,-209.985
-62,24,-226.274
-60,24,-242.532
-58,24,-258.736
-56,24,-274.863
-54,24,-290.885
-52,24,-306.773
-50,24,-322.496
-48,24,-338.019
-46,24,-353.307
-44,24,-368.324
-42,24,-383.03
-40,24,-397.389
-38,24,-411.359
-36,24,-424.901
-34,24,-437.977
-32,24,-450.546
-30,24,-462.57
-28,24,-474.013
-26,24,-484.838
-24,24,-495.01
-22,24,-504.496
-20,24,-513.266
-18,24,-521.29
-16,24,-528.543
-14,24,-535
-12,24,-540.639
-10,24,-545.442
-8,24,-549.393
-6,24,-552.478
-4,24,-554.687
-2,24,-556.012
0,24,-556.45
2,24,-555.998
4,24,-554.659
6,24,-552.436
8,24,-549.338
10,24,-545.374
12,24,-540.558
14,24,-534.906
16,24,-528.437
18,24,-521.173
20,24,-513.138
22,24,-504.357
24,24,-494.861
26,24,-484.681
28,24,-473.848
30,24,-462.398
32,24,-450.367
34,24,-437.792
36,24,-424.712
38,24,-411.166
40,24,-397.193
42,24,-382.833
44,24,-368.126
46,24,-353.109
48,24,-337.822
50,24,-322.301
52,24,-306.582
54,24,-290.698
56,24,-274.681
58,24,-258.561
60,24,-242.364
62,24,-226.114
64,24,-209.833
66,24,-193.54
68,24,-177.25
70,24,-160.977
72,24,-144.729
74,24,-128.513
76,24,-112.334
78,24,-96.1933
80,24,-80.0902
82,24,-64.0217
84,24,-47.9833
86,24,-31.9689
88,24,-15.9712
90,24,0.0177199
92,24,16.0063
94,24,32.0029
96,24,48.0155
98,24,64.0514
100,24,80.1167
102,24,96.2159
104,24,112.352
106,24,128.526
108,24,144.736
110,24,160.977
112,24,177.244
114,24,193.527
116,24,209.812
118,24,226.084
120,24,242.325
122,24,258.513
124,24,274.624
126,24,290.631
128,24,306.505
130,24,322.214
132,24,337.725
134,24,353.001
136,24,368.007
138,24,382.704
140,24,397.054
142,24,411.017
144,24,424.553
146,24,437.624
148,24,450.189
150,24,462.211
152,24,473.652
154,24,484.477
156,24,494.649
158,24,504.138
160,24,512.912
162,24,520.941
164,24,528.199
166,24,534.663
168,24,540.311
170,24,545.123
172,24,549.084
174,24,552.181
176,24,554.402
178,24,555.741
180,24,556.192
-180,26,577.779
-178,26,577.306
-176,26,575.873
-174,26,573.484
-172,26,570.148
-170,26,565.877
-168,26,560.687
-166,26,554.594
-164,26,547.622
-162,26,539.795
-160,26,531.141
-158,26,521.69
-156,26,511.476
-154,26,500.535
-152,26,488.905
-150,26,476.625
-148,26,463.739
-146,26,450.29
-144,26,436.322
-142,26,421.882
-140,26,407.015
-138,26,391.769
-136,26,376.188
-134,26,360.318
-132,26,344.204
-130,26,327.889
-128,26,311.413
-126,26,294.816
-124,26,278.133
-122,26,261.397
-120,26,244.64
-118,26,227.887
-116,26,211.162
-114,26,194.483
-112,26,177.867
-110,26,161.325
-108,26,144.865
-106,26,128.49
-104,26,112.202
-102,26,95.9975
-100,26,79.8704
-98,26,63.8124
-96,26,47.8124
-94,26,31.8576
-92,26,15.9336
-90,26,0.0250726
-88,26,-15.8839
-86,26,-31.8092
-84,26,-47.7662
-82,26,-63.7692
-80,26,-79.831
-78,26,-95.9627
-76,26,-112.173
-74,26,-128.467
-72,26,-144.849
-70,26,-161.317
-68,26,-177.867
-66,26,-194.492
-64,26,-211.18
-62,26,-227.916
-60,26,-244.679
-58,26,-261.448
-56,26,-278.194
-54,26,-294.889
-52,26,-311.499
-50,26,-327.987
-48,26,-344.314
-46,26,-360.441
-44,26,-376.323
-42,26,-391.916
-40,26,-407.175
-38,26,-422.054
-36,26,-436.507
-34,26,-450.486
-32,26,-463.947
-30,26,-476.845
-28,26,-489.135
-26,26,-500.776
-24,26,-511.727
-22,26,-521.95
-20,26,-531.409
-18,26,-540.072
-16,26,-547.906
-14,26,-554.885
-12,26,-560.983
-10,26,-566.179
-8,26,-570.454
-6,26,-573.793
-4,26,-576.185
-2,26,-577.62
0,26,-578.094
2,26,-577.604
4,26,-576.154
6,26,-573.747
8,26,-570.393
10,26,-566.103
12,26,-560.893
14,26,-554.781
16,26,-547.789
18,26,-539.941
20,26,-531.267
22,26,-521.796
24,26,-511.562
26,26,-500.601
28,26,-488.951
30,26,-476.653
32,26,-463.748
34,26,-450.281
36,26,-436.296
38,26,-421.84
40,26,-406.958
42,26,-391.697
44,26,-376.102
46,26,-360.221
48,26,-344.096
50,26,-327.77
52,26,-311.286
54,26,-294.681
56,26,-277.992
58,26,-261.252
60,26,-244.492
62,26,-227.737
64,26,-211.011
66,26,-194.334
68,26,-177.721
70,26,-161.182
72,26,-144.727
74,26,-128.36
76,26,-112.079
78,26,-95.8841
80,26,-79.7676
82,26,-63.7214
84,26,-47.7343
86,26,-31.7935
88,26,-15.8844
90,26,0.00823855
92,26,15.9005
94,26,31.8083
96,26,47.7471
98,26,63.7314
100,26,79.774
102,26,95.8861
104,26,112.076
106,26,128.351
108,26,144.712
110,26,161.16
112,26,177.69
114,26,194.295
116,26,210.964
118,26,227.68
120,26,244.425
122,26,261.175
124,26,277.904
126,26,294.582
128,26,311.176
130,26,327.649
132,26,343.962
134,26,360.076
136,26,375.946
138,26,391.528
140,26,406.778
142,26,421.649
144,26,436.094
146,26,450.068
148,26,463.524
150,26,476.418
152,26,488.707
154,26,500.347
156,26,511.3
158,26,521.525
160,26,530.989
162,26,539.656
164,26,547.497
166,26,554.483
168,26,560.59
170,26,565.797
172,26,570.083
174,26,573.435
176,26,575.84
178,26,577.29
180,26,577.779
-180,28,595.111
-178,28,594.602
-176,28,593.061
-174,28,590.492
-172,28,586.905
-170,28,582.314
-168,28,576.736
-166,28,570.192
-164,28,562.705
-162,28,554.305
-160,28,545.023
-158,28,534.894
-156,28,523.956
-154,28,512.25
-152,28,499.821
-150,28,486.713
-148,28,472.976
-146,28,458.661
-144,28,443.819
-142,28,428.503
-140,28,412.766
-138,28,396.664
-136,28,380.248
-134,28,363.572
-132,28,346.687
-130,28,329.644
-128,28,312.488
-126,28,295.265
-124,28,278.016
-122,28,260.778
-120,28,243.586
-118,28,226.468
-116,28,209.45
-114,28,192.552
-112,28,175.788
-110,28,159.169
-108,28,142.701
-106,28,126.383
-104,28,110.213
-102,28,94.1811
-100,28,78.2764
-98,28,62.483
-96,28,46.7822
-94,28,31.153
-92,28,15.5725
-90,28,0.0164532
-88,28,-15.5401
-86,28,-31.1221
-84,28,-46.7536
-82,28,-62.4577
-80,28,-78.2554
-78,28,-94.1653
-76,28,-110.203
-74,28,-126.38
-72,28,-142.706
-70,28,-159.183
-68,28,-175.811
-66,28,-192.584
-64,28,-209.494
-62,28,-226.523
-60,28,-243.652
-58,28,-260.856
-56,28,-278.107
-54,28,-295.369
-52,28,-312.605
-50,28,-329.775
-48,28,-346.832
-46,28,-363.731
-44,28,-380.421
-42,28,-396.85
-40,28,-412.967
-38,28,-428.717
-36,28,-444.046
-34,28,-458.902
-32,28,-473.23
-30,28,-486.979
-28,28,-500.099
-26,28,-512.54
-24,28,-524.257
-22,28,-535.205
-20,28,-545.344
-18,28,-554.635
-16,28,-563.043
-14,28,-570.536
-12,28,-577.087
-10,28,-582.671
-8,28,-587.267
-6,28,-590.857
-4,28,-593.429
-2,28,-594.973
0,28,-595.482
2,28,-594.956
4,28,-593.396
6,28,-590.807
8,28,-587.2
10,28,-582.589
12,28,-576.989
14,28,-570.423
16,28,-562.915
18,28,-554.493
20,28,-545.189
22,28,-535.037
24,28,-524.077
26,28,-512.35
28,28,-499.898
30,28,-486.77
32,28,-473.013
34,28,-458.678
36,28,-443.817
38,28,-428.482
40,28,-412.729
42,28,-396.61
44,28,-380.18
46,28,-363.49
48,28,-346.593
50,28,-329.538
52,28,-312.373
54,28,-295.142
56,28,-277.886
58,28,-260.643
60,28,-243.447
62,28,-226.327
64,28,-209.309
66,28,-192.411
68,28,-175.65
70,28,-159.036
72,28,-142.573
74,28,-126.262
76,28,-110.101
78,28,-94.0793
80,28,-78.1861
82,28,-62.4054
84,28,-46.7187
86,28,-31.1048
88,28,-15.5407
90,28,-0.00194621
92,28,15.5363
94,28,31.0991
96,28,46.7108
98,28,62.3944
100,28,78.171
102,28,94.0594
104,28,110.075
106,28,126.231
108,28,142.534
110,28,158.988
112,28,175.595
114,28,192.346
116,28,209.234
118,28,226.242
120,28,243.351
122,28,260.535
124,28,277.766
126,28,295.01
128,28,312.229
130,28,329.381
132,28,346.423
134,28,363.308
136,28,379.984
138,28,396.402
140,28,412.508
142,28,428.248
144,28,443.57
146,28,458.419
148,28,472.742
150,28,486.488
152,28,499.605
154,28,512.046
156,28,523.764
158,28,534.715
160,28,544.857
162,28,554.154
164,28,562.569
166,28,570.071
168,28,576.631
170,28,582.226
172,28,586.834
174,28,590.438
176,28,593.025
178,28,594.584
180,28,595.111
-180,30,608.372
-178,30,607.828
-176,30,606.18
-174,30,603.434
-172,30,599.601
-170,30,594.695
-168,30,588.736
-166,30,581.746
-164,30,573.754
-162,30,564.79
-160,30,554.89
-158,30,544.094
-156,30,532.445
-154,30,519.988
-152,30,506.774
-150,30,492.855
-148,30,478.288
-146,30,463.129
-144,30,447.438
-142,30,431.275
-140,30,414.704
-138,30,397.785
-136,30,380.58
-134,30,363.15
-132,30,345.554
-130,30,327.85
-128,30,310.092
-126,30,292.331
-124,30,274.613
-122,30,256.982
-120,30,239.475
-118,30,222.125
-116,30,204.958
-114,30,187.995
-112,30,171.252
-110,30,154.736
-108,30,138.45
-106,30,122.391
-104,30,106.55
-102,30,90.9122
-100,30,75.4588
-98,30,60.1658
-96,30,45.0059
-94,30,29.9484
-92,30,14.9603
-90,30,0.00716753
-88,30,-14.9465
-86,30,-29.9362
-84,30,-44.9963
-82,30,-60.1599
-80,30,-75.4575
-78,30,-90.9165
-76,30,-106.561
-74,30,-122.409
-72,30,-138.477
-70,30,-154.772
-68,30,-171.298
-66,30,-188.053
-64,30,-205.027
-62,30,-222.206
-60,30,-239.569
-58,30,-257.089
-56,30,-274.734
-54,30,-292.466
-52,30,-310.242
-50,30,-328.015
-48,30,-345.735
-46,30,-363.345
-44,30,-380.79
-42,30,-398.011
-40,30,-414.945
-38,30,-431.531
-36,30,-447.708
-34,30,-463.414
-32,30,-478.587
-30,30,-493.168
