Phi[deg],Theta[deg],re(rEX)[mV]
-130,16,2338.96
-128,16,2347.16
-126,16,2355.65
-124,16,2364.41
-122,16,2373.37
-120,16,2382.49
-118,16,2391.72
-116,16,2401.01
-114,16,2410.3
-112,16,2419.56
-110,16,2428.74
-108,16,2437.77
-106,16,2446.62
-104,16,2455.24
-102,16,2463.59
-100,16,2471.61
-98,16,2479.28
-96,16,2486.54
-94,16,2493.37
-92,16,2499.72
-90,16,2505.56
-88,16,2510.86
-86,16,2515.59
-84,16,2519.73
-82,16,2523.26
-80,16,2526.14
-78,16,2528.38
-76,16,2529.94
-74,16,2530.83
-72,16,2531.03
-70,16,2530.54
-68,16,2529.36
-66,16,2527.49
-64,16,2524.94
-62,16,2521.71
-60,16,2517.81
-58,16,2513.26
-56,16,2508.08
-54,16,2502.29
-52,16,2495.9
-50,16,2488.95
-48,16,2481.47
-46,16,2473.48
-44,16,2465.01
-42,16,2456.11
-40,16,2446.82
-38,16,2437.16
-36,16,2427.19
-34,16,2416.94
-32,16,2406.46
-30,16,2395.79
-28,16,2384.99
-26,16,2374.09
-24,16,2363.16
-22,16,2352.22
-20,16,2341.35
-18,16,2330.57
-16,16,2319.95
-14,16,2309.53
-12,16,2299.35
-10,16,2289.47
-8,16,2279.93
-6,16,2270.77
-4,16,2262.04
-2,16,2253.78
0,16,2246.03
2,16,2238.82
4,16,2232.2
6,16,2226.19
8,16,2220.82
10,16,2216.13
12,16,2212.13
14,16,2208.85
16,16,2206.32
18,16,2204.53
20,16,2203.51
22,16,2203.27
24,16,2203.81
26,16,2205.13
28,16,2207.23
30,16,2210.11
32,16,2213.75
34,16,2218.15
36,16,2223.28
38,16,2229.13
40,16,2235.69
42,16,2242.91
44,16,2250.77
46,16,2259.23
48,16,2268.27
50,16,2277.85
52,16,2287.91
54,16,2298.43
56,16,2309.35
58,16,2320.62
60,16,2332.19
62,16,2344.02
64,16,2356.05
66,16,2368.23
68,16,2380.49
70,16,2392.79
72,16,2405.07
74,16,2417.27
76,16,2429.34
78,16,2441.22
80,16,2452.86
82,16,2464.2
84,16,2475.19
86,16,2485.78
88,16,2495.92
90,16,2505.57
92,16,2514.67
94,16,2523.2
96,16,2531.1
98,16,2538.35
100,16,2544.91
102,16,2550.76
104,16,2555.86
106,16,2560.19
108,16,2563.75
110,16,2566.5
112,16,2568.45
114,16,2569.59
116,16,2569.91
118,16,2569.42
120,16,2568.12
122,16,2566.03
124,16,2563.16
126,16,2559.53
128,16,2555.16
130,16,2550.08
132,16,2544.31
134,16,2537.9
136,16,2530.87
138,16,2523.28
140,16,2515.15
142,16,2506.54
144,16,2497.5
146,16,2488.07
148,16,2478.3
150,16,2468.26
152,16,2457.98
154,16,2447.54
156,16,2436.98
158,16,2426.36
160,16,2415.74
162,16,2405.17
164,16,2394.71
166,16,2384.42
168,16,2374.34
170,16,2364.53
172,16,2355.05
174,16,2345.93
176,16,2337.22
178,16,2328.97
180,16,2321.23
-180,18,2253.1
-178,18,2244.11
-176,18,2235.85
-174,18,2228.36
-172,18,2221.67
-170,18,2215.82
-168,18,2210.83
-166,18,2206.72
-164,18,2203.5
-162,18,2201.2
-160,18,2199.81
-158,18,2199.34
-156,18,2199.78
-154,18,2201.13
-152,18,2203.38
-150,18,2206.49
-148,18,2210.47
-146,18,2215.27
-144,18,2220.87
-142,18,2227.24
-140,18,2234.33
-138,18,2242.1
-136,18,2250.51
-134,18,2259.52
-132,18,2269.06
-130,18,2279.1
-128,18,2289.56
-126,18,2300.4
-124,18,2311.56
-122,18,2322.97
-120,18,2334.58
-118,18,2346.33
-116,18,2358.14
-114,18,2369.97
-112,18,2381.74
-110,18,2393.4
-108,18,2404.89
-106,18,2416.15
-104,18,2427.11
-102,18,2437.73
-100,18,2447.95
-98,18,2457.72
-96,18,2466.99
-94,18,2475.7
-92,18,2483.83
-90,18,2491.32
-88,18,2498.13
-86,18,2504.24
-84,18,2509.61
-82,18,2514.21
-80,18,2518.02
-78,18,2521.01
-76,18,2523.17
-74,18,2524.49
-72,18,2524.96
-70,18,2524.57
-68,18,2523.32
-66,18,2521.21
-64,18,2518.24
-62,18,2514.44
-60,18,2509.81
-58,18,2504.36
-56,18,2498.13
-54,18,2491.14
-52,18,2483.41
-50,18,2474.97
-48,18,2465.86
-46,18,2456.13
-44,18,2445.8
-42,18,2434.93
-40,18,2423.55
-38,18,2411.72
-36,18,2399.5
-34,18,2386.92
-32,18,2374.05
-30,18,2360.94
-28,18,2347.65
-26,18,2334.23
-24,18,2320.76
-22,18,2307.28
-20,18,2293.85
-18,18,2280.55
-16,18,2267.42
-14,18,2254.52
-12,18,2241.92
-10,18,2229.68
-8,18,2217.84
-6,18,2206.47
-4,18,2195.62
-2,18,2185.34
0,18,2175.67
2,18,2166.67
4,18,2158.39
6,18,2150.85
8,18,2144.1
10,18,2138.18
12,18,2133.11
14,18,2128.93
16,18,2125.65
18,18,2123.3
20,18,2121.9
22,18,2121.45
24,18,2121.96
26,18,2123.44
28,18,2125.88
30,18,2129.28
32,18,2133.63
34,18,2138.92
36,18,2145.12
38,18,2152.21
40,18,2160.16
42,18,2168.95
44,18,2178.53
46,18,2188.86
48,18,2199.91
50,18,2211.63
52,18,2223.95
54,18,2236.84
56,18,2250.23
58,18,2264.06
60,18,2278.27
62,18,2292.8
64,18,2307.58
66,18,2322.55
68,18,2337.63
70,18,2352.75
72,18,2367.85
74,18,2382.86
76,18,2397.7
78,18,2412.31
80,18,2426.61
82,18,2440.55
84,18,2454.05
86,18,2467.05
88,18,2479.5
90,18,2491.33
92,18,2502.48
94,18,2512.91
96,18,2522.57
98,18,2531.4
100,18,2539.38
102,18,2546.46
104,18,2552.61
106,18,2557.8
108,18,2562.02
110,18,2565.24
112,18,2567.45
114,18,2568.64
116,18,2568.82
118,18,2567.98
120,18,2566.13
122,18,2563.3
124,18,2559.48
126,18,2554.72
128,18,2549.03
130,18,2542.46
132,18,2535.03
134,18,2526.8
136,18,2517.8
138,18,2508.09
140,18,2497.73
142,18,2486.77
144,18,2475.26
146,18,2463.29
148,18,2450.89
150,18,2438.16
152,18,2425.15
154,18,2411.94
156,18,2398.59
158,18,2385.18
160,18,2371.77
162,18,2358.45
164,18,2345.28
166,18,2332.32
168,18,2319.65
170,18,2307.32
172,18,2295.42
174,18,2283.98
176,18,2273.08
178,18,2262.77
180,18,2253.1
-180,20,2177.74
-178,20,2166.83
-176,20,2156.82
-174,20,2147.76
-172,20,2139.69
-170,20,2132.65
-168,20,2126.68
-166,20,2121.79
-164,20,2118.01
-162,20,2115.34
-160,20,2113.8
-158,20,2113.39
-156,20,2114.11
-154,20,2115.93
-152,20,2118.85
-150,20,2122.85
-148,20,2127.89
-146,20,2133.94
-144,20,2140.97
-142,20,2148.94
-140,20,2157.79
-138,20,2167.47
-136,20,2177.93
-134,20,2189.12
-132,20,2200.96
-130,20,2213.39
-128,20,2226.35
-126,20,2239.77
-124,20,2253.56
-122,20,2267.67
-120,20,2282
-118,20,2296.5
-116,20,2311.09
-114,20,2325.68
-112,20,2340.2
-110,20,2354.58
-108,20,2368.75
-106,20,2382.64
-104,20,2396.16
-102,20,2409.27
-100,20,2421.89
-98,20,2433.95
-96,20,2445.4
-94,20,2456.19
-92,20,2466.25
-90,20,2475.54
-88,20,2484.01
-86,20,2491.63
-84,20,2498.34
-82,20,2504.13
-80,20,2508.95
-78,20,2512.79
-76,20,2515.62
-74,20,2517.43
-72,20,2518.2
-70,20,2517.94
-68,20,2516.63
-66,20,2514.29
-64,20,2510.91
-62,20,2506.51
-60,20,2501.11
-58,20,2494.73
-56,20,2487.4
-54,20,2479.13
-52,20,2469.98
-50,20,2459.96
-48,20,2449.14
-46,20,2437.55
-44,20,2425.24
-42,20,2412.26
-40,20,2398.67
-38,20,2384.53
-36,20,2369.9
-34,20,2354.83
-32,20,2339.41
-30,20,2323.68
-28,20,2307.73
-26,20,2291.62
-24,20,2275.43
-22,20,2259.22
-20,20,2243.06
-18,20,2227.04
-16,20,2211.22
-14,20,2195.67
-12,20,2180.46
-10,20,2165.67
-8,20,2151.36
-6,20,2137.6
-4,20,2124.46
-2,20,2111.99
0,20,2100.25
2,20,2089.31
4,20,2079.22
6,20,2070.02
8,20,2061.76
10,20,2054.49
12,20,2048.25
14,20,2043.06
16,20,2038.96
18,20,2035.98
20,20,2034.13
22,20,2033.43
24,20,2033.88
26,20,2035.5
28,20,2038.28
30,20,2042.22
32,20,2047.3
34,20,2053.51
36,20,2060.83
38,20,2069.22
40,20,2078.66
42,20,2089.11
44,20,2100.52
46,20,2112.84
48,20,2126.03
50,20,2140.03
52,20,2154.77
54,20,2170.2
56,20,2186.23
58,20,2202.81
60,20,2219.85
62,20,2237.27
64,20,2255.01
66,20,2272.97
68,20,2291.07
70,20,2309.23
72,20,2327.36
74,20,2345.38
76,20,2363.2
78,20,2380.74
80,20,2397.92
82,20,2414.65
84,20,2430.86
86,20,2446.46
88,20,2461.38
90,20,2475.55
92,20,2488.9
94,20,2501.38
96,20,2512.91
98,20,2523.44
100,20,2532.93
102,20,2541.33
104,20,2548.6
106,20,2554.7
108,20,2559.62
110,20,2563.31
112,20,2565.78
114,20,2567.02
116,20,2567.01
118,20,2565.76
120,20,2563.29
122,20,2559.61
124,20,2554.74
126,20,2548.72
128,20,2541.57
130,20,2533.35
132,20,2524.08
134,20,2513.84
136,20,2502.67
138,20,2490.64
140,20,2477.81
142,20,2464.26
144,20,2450.05
146,20,2435.28
148,20,2420
150,20,2404.32
152,20,2388.31
154,20,2372.06
156,20,2355.66
158,20,2339.19
160,20,2322.75
162,20,2306.41
164,20,2290.27
166,20,2274.4
168,20,2258.9
170,20,2243.84
172,20,2229.29
174,20,2215.34
176,20,2202.06
178,20,2189.5
180,20,2177.74
-180,22,2095.72
-178,22,2082.75
-176,22,2070.88
-174,22,2060.15
-172,22,2050.62
-170,22,2042.33
-168,22,2035.32
-166,22,2029.62
-164,22,2025.25
-162,22,2022.22
-160,22,2020.55
-158,22,2020.23
-156,22,2021.26
-154,22,2023.63
-152,22,2027.3
-150,22,2032.27
-148,22,2038.48
-146,22,2045.91
-144,22,2054.5
-142,22,2064.22
-140,22,2074.98
-138,22,2086.75
-136,22,2099.44
-134,22,2112.99
-132,22,2127.32
-130,22,2142.35
-128,22,2158.01
-126,22,2174.2
-124,22,2190.85
-122,22,2207.86
-120,22,2225.14
-118,22,2242.61
-116,22,2260.17
-114,22,2277.74
-112,22,2295.23
-110,22,2312.54
-108,22,2329.6
-106,22,2346.31
-104,22,2362.59
-102,22,2378.36
-100,22,2393.55
-98,22,2408.08
-96,22,2421.89
-94,22,2434.89
-92,22,2447.04
-90,22,2458.27
-88,22,2468.52
-86,22,2477.76
-84,22,2485.93
-82,22,2492.99
-80,22,2498.91
-78,22,2503.67
-76,22,2507.23
-74,22,2509.58
-72,22,2510.71
-70,22,2510.6
-68,22,2509.26
-66,22,2506.69
-64,22,2502.89
-62,22,2497.89
-60,22,2491.7
-58,22,2484.35
-56,22,2475.86
-54,22,2466.27
-52,22,2455.63
-50,22,2443.97
-48,22,2431.34
-46,22,2417.81
-44,22,2403.41
-42,22,2388.23
-40,22,2372.31
-38,22,2355.74
-36,22,2338.57
-34,22,2320.89
-32,22,2302.77
-30,22,2284.29
-28,22,2265.53
-26,22,2246.57
-24,22,2227.5
-22,22,2208.41
-20,22,2189.36
-18,22,2170.46
-16,22,2151.79
-14,22,2133.42
-12,22,2115.45
-10,22,2097.96
-8,22,2081.02
-6,22,2064.72
-4,22,2049.14
-2,22,2034.34
0,22,2020.39
2,22,2007.37
4,22,1995.34
6,22,1984.36
8,22,1974.49
10,22,1965.77
12,22,1958.25
14,22,1951.97
16,22,1946.97
18,22,1943.29
20,22,1940.94
22,22,1939.94
24,22,1940.3
26,22,1942.04
28,22,1945.16
30,22,1949.63
32,22,1955.46
34,22,1962.63
36,22,1971.1
38,22,1980.86
40,22,1991.85
42,22,2004.03
44,22,2017.36
46,22,2031.78
48,22,2047.22
50,22,2063.62
52,22,2080.92
54,22,2099.02
56,22,2117.85
58,22,2137.32
60,22,2157.35
62,22,2177.84
64,22,2198.7
66,22,2219.84
68,22,2241.14
70,22,2262.52
72,22,2283.87
74,22,2305.09
76,22,2326.07
78,22,2346.73
80,22,2366.95
82,22,2386.65
84,22,2405.72
86,22,2424.07
88,22,2441.62
90,22,2458.28
92,22,2473.96
94,22,2488.6
96,22,2502.12
98,22,2514.45
100,22,2525.54
102,22,2535.33
104,22,2543.77
106,22,2550.82
108,22,2556.46
110,22,2560.64
112,22,2563.37
114,22,2564.61
116,22,2564.38
118,22,2562.68
120,22,2559.51
122,22,2554.9
124,22,2548.88
126,22,2541.48
128,22,2532.74
130,22,2522.72
132,22,2511.46
134,22,2499.04
136,22,2485.51
138,22,2470.96
140,22,2455.47
142,22,2439.11
144,22,2421.99
146,22,2404.18
148,22,2385.8
150,22,2366.93
152,22,2347.69
154,22,2328.17
156,22,2308.47
158,22,2288.71
160,22,2268.99
162,22,2249.41
164,22,2230.07
166,22,2211.08
168,22,2192.54
170,22,2174.53
172,22,2157.16
174,22,2140.51
176,22,2124.67
178,22,2109.72
180,22,2095.72
-180,24,2007.66
-178,24,1992.53
-176,24,1978.69
-174,24,1966.21
-172,24,1955.15
-170,24,1945.55
-168,24,1937.47
-166,24,1930.93
-164,24,1925.95
-162,24,1922.57
-160,24,1920.78
-158,24,1920.58
-156,24,1921.97
-154,24,1924.93
-152,24,1929.43
-150,24,1935.45
-148,24,1942.94
-146,24,1951.85
-144,24,1962.13
-142,24,1973.72
-140,24,1986.54
-138,24,2000.53
-136,24,2015.61
-134,24,2031.69
-132,24,2048.68
-130,24,2066.49
-128,24,2085.03
-126,24,2104.19
-124,24,2123.87
-122,24,2143.97
-120,24,2164.39
-118,24,2185.02
-116,24,2205.76
-114,24,2226.49
-112,24,2247.12
-110,24,2267.55
-108,24,2287.66
-106,24,2307.37
-104,24,2326.57
-102,24,2345.18
-100,24,2363.1
-98,24,2380.25
-96,24,2396.54
-94,24,2411.9
-92,24,2426.26
-90,24,2439.54
-88,24,2451.69
-86,24,2462.65
-84,24,2472.37
-82,24,2480.79
-80,24,2487.89
-78,24,2493.63
-76,24,2497.98
-74,24,2500.91
-72,24,2502.43
-70,24,2502.51
-68,24,2501.15
-66,24,2498.36
-64,24,2494.15
-62,24,2488.54
-60,24,2481.54
-58,24,2473.19
-56,24,2463.52
-54,24,2452.57
-52,24,2440.39
-50,24,2427.02
-48,24,2412.53
-46,24,2396.98
-44,24,2380.42
-42,24,2362.94
-40,24,2344.61
-38,24,2325.5
-36,24,2305.69
-34,24,2285.28
-32,24,2264.36
-30,24,2243
-28,24,2221.32
-26,24,2199.39
-24,24,2177.32
-22,24,2155.2
-20,24,2133.14
-18,24,2111.23
-16,24,2089.57
-14,24,2068.26
-12,24,2047.39
-10,24,2027.06
-8,24,2007.36
-6,24,1988.4
-4,24,1970.24
-2,24,1952.98
0,24,1936.71
2,24,1921.5
4,24,1907.43
6,24,1894.56
8,24,1882.96
10,24,1872.7
12,24,1863.82
14,24,1856.38
16,24,1850.41
18,24,1845.97
20,24,1843.06
22,24,1841.72
24,24,1841.97
26,24,1843.81
28,24,1847.24
30,24,1852.25
32,24,1858.84
34,24,1866.98
36,24,1876.65
38,24,1887.8
40,24,1900.39
42,24,1914.38
44,24,1929.7
46,24,1946.29
48,24,1964.08
50,24,1982.99
52,24,2002.94
54,24,2023.84
56,24,2045.59
58,24,2068.09
60,24,2091.25
62,24,2114.95
64,24,2139.09
66,24,2163.54
68,24,2188.2
70,24,2212.95
72,24,2237.67
74,24,2262.24
76,24,2286.54
78,24,2310.46
80,24,2333.87
82,24,2356.68
84,24,2378.75
86,24,2399.99
88,24,2420.29
90,24,2439.56
92,24,2457.68
94,24,2474.59
96,24,2490.18
98,24,2504.39
100,24,2517.14
102,24,2528.37
104,24,2538.03
106,24,2546.07
108,24,2552.44
110,24,2557.13
112,24,2560.1
114,24,2561.34
116,24,2560.85
118,24,2558.63
120,24,2554.71
122,24,2549.1
124,24,2541.83
126,24,2532.94
128,24,2522.5
130,24,2510.55
132,24,2497.15
134,24,2482.4
136,24,2466.35
138,24,2449.12
140,24,2430.78
142,24,2411.43
144,24,2391.19
146,24,2370.17
148,24,2348.47
150,24,2326.22
152,24,2303.53
154,24,2280.53
156,24,2257.33
158,24,2234.07
160,24,2210.87
162,24,2187.84
164,24,2165.12
166,24,2142.81
168,24,2121.04
170,24,2099.92
172,24,2079.56
174,24,2060.05
176,24,2041.51
178,24,2024.02
180,24,2007.66
-180,26,1914.24
-178,26,1896.85
-176,26,1880.97
-174,26,1866.67
-172,26,1854.01
-170,26,1843.06
-168,26,1833.87
-166,26,1826.46
-164,26,1820.88
-162,26,1817.14
-160,26,1815.24
-158,26,1815.2
-156,26,1816.99
-154,26,1820.59
-152,26,1825.99
-150,26,1833.13
-148,26,1841.98
-146,26,1852.47
-144,26,1864.54
-142,26,1878.12
-140,26,1893.12
-138,26,1909.47
-136,26,1927.07
-134,26,1945.82
-132,26,1965.62
-130,26,1986.36
-128,26,2007.93
-126,26,2030.21
-124,26,2053.09
-122,26,2076.45
-120,26,2100.17
-118,26,2124.12
-116,26,2148.19
-114,26,2172.25
-112,26,2196.18
-110,26,2219.87
-108,26,2243.2
-106,26,2266.05
-104,26,2288.32
-102,26,2309.9
-100,26,2330.68
-98,26,2350.57
-96,26,2369.47
-94,26,2387.3
-92,26,2403.98
-90,26,2419.42
-88,26,2433.55
-86,26,2446.32
-84,26,2457.66
-82,26,2467.52
-80,26,2475.86
-78,26,2482.63
-76,26,2487.82
-74,26,2491.39
-72,26,2493.32
-70,26,2493.62
-68,26,2492.27
-66,26,2489.28
-64,26,2484.66
-62,26,2478.43
-60,26,2470.62
-58,26,2461.25
-56,26,2450.38
-54,26,2438.03
-52,26,2424.28
-50,26,2409.16
-48,26,2392.76
-46,26,2375.13
-44,26,2356.35
-42,26,2336.51
-40,26,2315.68
-38,26,2293.96
-36,26,2271.45
-34,26,2248.23
-32,26,2224.4
-30,26,2200.08
-28,26,2175.37
-26,26,2150.37
-24,26,2125.2
-22,26,2099.96
-20,26,2074.78
-18,26,2049.75
-16,26,2025
-14,26,2000.63
-12,26,1976.75
-10,26,1953.48
-8,26,1930.92
-6,26,1909.17
-4,26,1888.35
-2,26,1868.53
0,26,1849.83
2,26,1832.33
4,26,1816.12
6,26,1801.28
8,26,1787.88
10,26,1775.99
12,26,1765.68
14,26,1757.01
16,26,1750.02
18,26,1744.75
20,26,1741.25
22,26,1739.53
24,26,1739.63
26,26,1741.54
28,26,1745.27
30,26,1750.82
32,26,1758.17
34,26,1767.3
36,26,1778.18
38,26,1790.76
40,26,1805
42,26,1820.83
44,26,1838.2
46,26,1857.03
48,26,1877.24
50,26,1898.74
52,26,1921.43
54,26,1945.22
56,26,1969.99
58,26,1995.63
60,26,2022.02
62,26,2049.05
64,26,2076.57
66,26,2104.47
68,26,2132.61
70,26,2160.85
72,26,2189.06
74,26,2217.11
76,26,2244.85
78,26,2272.15
80,26,2298.87
82,26,2324.9
84,26,2350.09
86,26,2374.32
88,26,2397.47
90,26,2419.43
92,26,2440.08
94,26,2459.33
96,26,2477.07
98,26,2493.22
100,26,2507.69
102,26,2520.41
104,26,2531.32
106,26,2540.36
108,26,2547.49
110,26,2552.66
112,26,2555.87
114,26,2557.08
116,26,2556.3
118,26,2553.53
120,26,2548.79
122,26,2542.1
124,26,2533.51
126,26,2523.05
128,26,2510.8
130,26,2496.81
132,26,2481.16
134,26,2463.94
136,26,2445.24
138,26,2425.17
140,26,2403.83
142,26,2381.34
144,26,2357.83
146,26,2333.41
148,26,2308.23
150,26,2282.41
152,26,2256.1
154,26,2229.44
156,26,2202.57
158,26,2175.64
160,26,2148.78
162,26,2122.15
164,26,2095.87
166,26,2070.09
168,26,2044.94
170,26,2020.55
172,26,1997.06
174,26,1974.56
176,26,1953.2
178,26,1933.05
180,26,1914.24
-180,28,1816.17
-178,28,1796.45
-176,28,1778.45
-174,28,1762.27
-172,28,1747.98
-170,28,1735.64
-168,28,1725.31
-166,28,1717.02
-164,28,1710.82
-162,28,1706.73
-160,28,1704.75
-158,28,1704.87
-156,28,1707.1
-154,28,1711.4
-152,28,1717.74
-150,28,1726.07
-148,28,1736.34
-146,28,1748.49
-144,28,1762.44
-142,28,1778.1
-140,28,1795.39
-138,28,1814.2
-136,28,1834.43
-134,28,1855.97
-132,28,1878.7
-130,28,1902.5
-128,28,1927.23
-126,28,1952.77
-124,28,1978.99
-122,28,2005.74
-120,28,2032.89
-118,28,2060.3
-116,28,2087.83
-114,28,2115.35
-112,28,2142.71
-110,28,2169.8
-108,28,2196.46
-106,28,2222.58
-104,28,2248.03
-102,28,2272.68
-100,28,2296.44
-98,28,2319.17
-96,28,2340.78
-94,28,2361.18
-92,28,2380.25
-90,28,2397.93
-88,28,2414.13
-86,28,2428.78
-84,28,2441.81
-82,28,2453.17
-80,28,2462.8
-78,28,2470.66
-76,28,2476.73
-74,28,2480.97
-72,28,2483.36
-70,28,2483.89
-68,28,2482.57
-66,28,2479.39
-64,28,2474.37
-62,28,2467.53
-60,28,2458.9
-58,28,2448.51
-56,28,2436.42
-54,28,2422.67
-52,28,2407.31
-50,28,2390.42
-48,28,2372.07
-46,28,2352.33
-44,28,2331.29
-42,28,2309.04
-40,28,2285.68
-38,28,2261.29
-36,28,2236
-34,28,2209.91
-32,28,2183.12
-30,28,2155.77
-28,28,2127.96
-26,28,2099.82
-24,28,2071.47
-22,28,2043.03
-20,28,2014.64
-18,28,1986.42
-16,28,1958.49
-14,28,1930.98
-12,28,1904.02
-10,28,1877.72
-8,28,1852.21
-6,28,1827.61
-4,28,1804.03
-2,28,1781.58
0,28,1760.37
2,28,1740.51
4,28,1722.08
6,28,1705.19
8,28,1689.92
10,28,1676.35
12,28,1664.55
14,28,1654.58
16,28,1646.51
18,28,1640.38
20,28,1636.24
22,28,1634.11
24,28,1634.02
26,28,1635.99
28,28,1640.01
30,28,1646.09
32,28,1654.2
34,28,1664.32
36,28,1676.42
38,28,1690.45
40,28,1706.36
42,28,1724.07
44,28,1743.53
46,28,1764.65
48,28,1787.33
50,28,1811.48
52,28,1836.98
54,28,1863.73
56,28,1891.59
58,28,1920.45
60,28,1950.16
62,28,1980.6
64,28,2011.6
66,28,2043.03
68,28,2074.74
70,28,2106.57
72,28,2138.36
74,28,2169.97
76,28,2201.24
78,28,2232.01
80,28,2262.14
82,28,2291.47
84,28,2319.85
86,28,2347.15
88,28,2373.23
90,28,2397.95
92,28,2421.19
94,28,2442.83
96,28,2462.77
98,28,2480.9
100,28,2497.12
102,28,2511.36
104,28,2523.54
106,28,2533.6
108,28,2541.48
110,28,2547.15
112,28,2550.57
114,28,2551.73
116,28,2550.62
118,28,2547.26
120,28,2541.65
122,28,2533.83
124,28,2523.84
126,28,2511.74
128,28,2497.59
130,28,2481.47
132,28,2463.47
134,28,2443.68
136,28,2422.21
138,28,2399.19
140,28,2374.73
142,28,2348.96
144,28,2322.04
146,28,2294.1
148,28,2265.29
150,28,2235.77
152,28,2205.7
154,28,2175.24
156,28,2144.56
158,28,2113.81
160,28,2083.16
162,28,2052.78
164,28,2022.82
166,28,1993.43
168,28,1964.78
170,28,1937.02
172,28,1910.27
174,28,1884.69
176,28,1860.4
178,28,1837.52
180,28,1816.17
-180,30,1714.18
-178,30,1692.08
-176,30,1671.93
-174,30,1653.82
-172,30,1637.86
-170,30,1624.1
-168,30,1612.61
-166,30,1603.44
-164,30,1596.62
-162,30,1592.17
-160,30,1590.11
-158,30,1590.43
-156,30,1593.12
-154,30,1598.14
-152,30,1605.47
-150,30,1615.04
-148,30,1626.79
-146,30,1640.66
-144,30,1656.55
-142,30,1674.37
-140,30,1694.02
-138,30,1715.38
-136,30,1738.34
-134,30,1762.76
-132,30,1788.52
-130,30,1815.47
-128,30,1843.47
-126,30,1872.37
-124,30,1902.02
-122,30,1932.27
-120,30,1962.96
-118,30,1993.93
-116,30,2025.04
-114,30,2056.12
-112,30,2087.02
-110,30,2117.59
-108,30,2147.69
-106,30,2177.17
-104,30,2205.89
-102,30,2233.71
-100,30,2260.52
-98,30,2286.18
-96,30,2310.58
-94,30,2333.61
-92,30,2355.16
-90,30,2375.14
-88,30,2393.47
-86,30,2410.05
-84,30,2424.83
-82,30,2437.73
-80,30,2448.7
-78,30,2457.7
-76,30,2464.68
-74,30,2469.61
-72,30,2472.49
-70,30,2473.29
-68,30,2472.01
-66,30,2468.66
-64,30,2463.25
-62,30,2455.81
-60,30,2446.37
-58,30,2434.97
-56,30,2421.65
-54,30,2406.48
-52,30,2389.52
-50,30,2370.84
-48,30,2350.53
-46,30,2328.66
-44,30,2305.33
-42,30,2280.65
-40,30,2254.71
-38,30,2227.63
-36,30,2199.52
-34,30,2170.52
-32,30,2140.73
-30,30,2110.3
-28,30,2079.35
-26,30,2048.01
-24,30,2016.43
-22,30,1984.75
-20,30,1953.1
-18,30,1921.63
-16,30,1890.47
-14,30,1859.76
-12,30,1829.65
-10,30,1800.27
-8,30,1771.75
-6,30,1744.23
-4,30,1717.84
-2,30,1692.7
0,30,1668.92
2,30,1646.64
4,30,1625.95
6,30,1606.95
8,30,1589.76
10,30,1574.45
12,30,1561.11
14,30,1549.81
16,30,1540.61
18,30,1533.59
20,30,1528.77
22,30,1526.2
24,30,1525.9
26,30,1527.9
28,30,1532.19
30,30,1538.78
32,30,1547.65
34,30,1558.76
36,30,1572.09
38,30,1587.58
40,30,1605.17
42,30,1624.8
44,30,1646.37
46,30,1669.8
48,30,1694.99
50,30,1721.83
52,30,1750.18
54,30,1779.94
56,30,1810.95
58,30,1843.08
60,30,1876.17
62,30,1910.06
64,30,1944.61
66,30,1979.63
68,30,2014.97
70,30,2050.45
72,30,2085.89
74,30,2121.13
76,30,2155.98
78,30,2190.29
80,30,2223.86
82,30,2256.55
84,30,2288.18
86,30,2318.59
88,30,2347.63
90,30,2375.16
92,30,2401.02
94,30,2425.1
96,30,2447.26
98,30,2467.39
100,30,2485.39
102,30,2501.15
104,30,2514.61
106,30,2525.68
108,30,2534.31
110,30,2540.46
112,30,2544.09
114,30,2545.17
116,30,2543.71
118,30,2539.71
120,30,2533.19
122,30,2524.19
124,30,2512.76
126,30,2498.95
128,30,2482.84
130,30,2464.52
132,30,2444.08
134,30,2421.64
136,30,2397.32
138,30,2371.25
140,30,2343.58
142,30,2314.44
144,30,2284.01
146,30,2252.43
148,30,2219.9
150,30,2186.57
152,30,2152.64
154,30,2118.27
156,30,2083.67
158,30,2049
160,30,2014.46
162,30,1980.23
164,30,1946.48
166,30,1913.4
168,30,1881.16
170,30,1849.93
172,30,1819.86
174,30,1791.11
176,30,1763.82
178,30,1738.14
180,30,1714.18
-180,32,1609.05
-178,32,1584.53
-176,32,1562.19
-174,32,1542.14
-172,32,1524.48
-170,32,1509.29
-168,32,1496.63
-166,32,1486.56
