Phi[deg],Theta[deg],im(rEY)[mV]
-150,18,750.329
-148,18,737.631
-146,18,724.489
-144,18,710.965
-142,18,697.126
-140,18,683.037
-138,18,668.768
-136,18,654.386
-134,18,639.962
-132,18,625.566
-130,18,611.268
-128,18,597.137
-126,18,583.244
-124,18,569.656
-122,18,556.439
-120,18,543.659
-118,18,531.379
-116,18,519.658
-114,18,508.556
-112,18,498.126
-110,18,488.421
-108,18,479.488
-106,18,471.372
-104,18,464.113
-102,18,457.747
-100,18,452.306
-98,18,447.816
-96,18,444.301
-94,18,441.778
-92,18,440.258
-90,18,439.751
-88,18,440.258
-86,18,441.776
-84,18,444.299
-82,18,447.814
-80,18,452.303
-78,18,457.743
-76,18,464.108
-74,18,471.367
-72,18,479.482
-70,18,488.415
-68,18,498.119
-66,18,508.548
-64,18,519.65
-62,18,531.37
-60,18,543.65
-58,18,556.429
-56,18,569.645
-54,18,583.233
-52,18,597.126
-50,18,611.256
-48,18,625.553
-46,18,639.949
-44,18,654.372
-42,18,668.754
-40,18,683.023
-38,18,697.111
-36,18,710.95
-34,18,724.473
-32,18,737.615
-30,18,750.312
-28,18,762.505
-26,18,774.133
-24,18,785.143
-22,18,795.481
-20,18,805.098
-18,18,813.948
-16,18,821.99
-14,18,829.186
-12,18,835.5
-10,18,840.905
-8,18,845.373
-6,18,848.885
-4,18,851.423
-2,18,852.977
0,18,853.538
2,18,853.104
4,18,851.679
6,18,849.267
8,18,845.882
10,18,841.54
12,18,836.261
14,18,830.07
16,18,822.998
18,18,815.077
20,18,806.347
22,18,796.848
24,18,786.627
26,18,775.732
28,18,764.215
30,18,752.133
32,18,739.543
34,18,726.507
36,18,713.087
38,18,699.347
40,18,685.356
42,18,671.181
44,18,656.89
46,18,642.554
48,18,628.243
50,18,614.026
52,18,599.974
54,18,586.155
56,18,572.638
58,18,559.488
60,18,546.771
62,18,534.55
64,18,522.886
66,18,511.835
68,18,501.453
70,18,491.792
72,18,482.899
74,18,474.818
76,18,467.591
78,18,461.253
80,18,455.835
82,18,451.365
84,18,447.865
86,18,445.353
88,18,443.84
90,18,443.336
92,18,443.841
94,18,445.354
96,18,447.867
98,18,451.368
100,18,455.839
102,18,461.257
104,18,467.596
106,18,474.824
108,18,482.905
110,18,491.799
112,18,501.461
114,18,511.844
116,18,522.895
118,18,534.56
120,18,546.782
122,18,559.499
124,18,572.649
126,18,586.167
128,18,599.987
130,18,614.04
132,18,628.257
134,18,642.569
136,18,656.905
138,18,671.196
140,18,685.372
142,18,699.364
144,18,713.103
146,18,726.524
148,18,739.561
150,18,752.151
152,18,764.233
154,18,775.75
156,18,786.645
158,18,796.867
160,18,806.365
162,18,815.096
164,18,823.017
166,18,830.089
168,18,836.28
170,18,841.559
172,18,845.902
174,18,849.287
176,18,851.698
178,18,853.124
180,18,853.557
-180,20,826.511
-178,20,825.846
-176,20,823.99
-174,20,820.954
-172,20,816.751
-170,20,811.401
-168,20,804.928
-166,20,797.362
-164,20,788.741
-162,20,779.103
-160,20,768.494
-158,20,756.964
-156,20,744.568
-154,20,731.365
-152,20,717.417
-150,20,702.791
-148,20,687.556
-146,20,671.785
-144,20,655.554
-142,20,638.941
-140,20,622.027
-138,20,604.891
-136,20,587.619
-134,20,570.293
-132,20,552.998
-130,20,535.818
-128,20,518.837
-126,20,502.138
-124,20,485.804
-122,20,469.914
-120,20,454.547
-118,20,439.779
-116,20,425.683
-114,20,412.328
-112,20,399.782
-110,20,388.105
-108,20,377.358
-106,20,367.592
-104,20,358.856
-102,20,351.195
-100,20,344.647
-98,20,339.244
-96,20,335.013
-94,20,331.975
-92,20,330.147
-90,20,329.536
-88,20,330.146
-86,20,331.974
-84,20,335.011
-82,20,339.241
-80,20,344.643
-78,20,351.191
-76,20,358.851
-74,20,367.586
-72,20,377.351
-70,20,388.099
-68,20,399.774
-66,20,412.32
-64,20,425.674
-62,20,439.77
-60,20,454.537
-58,20,469.903
-56,20,485.792
-54,20,502.126
-52,20,518.824
-50,20,535.805
-48,20,552.984
-46,20,570.279
-44,20,587.604
-42,20,604.876
-40,20,622.011
-38,20,638.925
-36,20,655.538
-34,20,671.768
-32,20,687.538
-30,20,702.773
-28,20,717.399
-26,20,731.347
-24,20,744.549
-22,20,756.945
-20,20,768.474
-18,20,779.083
-16,20,788.72
-14,20,797.342
-12,20,804.907
-10,20,811.38
-8,20,816.73
-6,20,820.933
-4,20,823.969
-2,20,825.824
0,20,826.49
2,20,825.963
4,20,824.247
6,20,821.349
8,20,817.284
10,20,812.07
12,20,805.734
14,20,798.304
16,20,789.816
18,20,780.31
20,20,769.832
22,20,758.431
24,20,746.162
26,20,733.083
28,20,719.258
30,20,704.751
32,20,689.633
34,20,673.977
36,20,657.858
38,20,641.353
40,20,624.544
42,20,607.511
44,20,590.337
46,20,573.106
48,20,555.902
50,20,538.81
52,20,521.913
54,20,505.294
56,20,489.036
58,20,473.219
60,20,457.92
62,20,443.216
64,20,429.179
66,20,415.88
68,20,403.385
70,20,391.756
72,20,381.05
74,20,371.323
76,20,362.621
78,20,354.99
80,20,348.467
82,20,343.084
84,20,338.87
86,20,335.844
88,20,334.023
90,20,333.415
92,20,334.024
94,20,335.846
96,20,338.872
98,20,343.088
100,20,348.471
102,20,354.995
104,20,362.627
106,20,371.329
108,20,381.058
110,20,391.764
112,20,403.394
114,20,415.89
116,20,429.189
118,20,443.227
120,20,457.931
122,20,473.231
124,20,489.049
126,20,505.308
128,20,521.927
130,20,538.825
132,20,555.918
134,20,573.122
136,20,590.353
138,20,607.528
140,20,624.561
142,20,641.371
144,20,657.876
146,20,673.996
148,20,689.652
150,20,704.771
152,20,719.277
154,20,733.103
156,20,746.182
158,20,758.451
160,20,769.852
162,20,780.331
164,20,789.837
166,20,798.325
168,20,805.755
170,20,812.092
172,20,817.305
174,20,821.37
176,20,824.268
178,20,825.985
180,20,826.511
-180,22,796.671
-178,22,795.898
-176,22,793.733
-174,22,790.184
-172,22,785.269
-170,22,779.01
-168,22,771.437
-166,22,762.583
-164,22,752.491
-162,22,741.207
-160,22,728.785
-158,22,715.282
-156,22,700.762
-154,22,685.294
-152,22,668.95
-150,22,651.809
-148,22,633.951
-146,22,615.461
-144,22,596.429
-142,22,576.945
-140,22,557.104
-138,22,537
-136,22,516.732
-134,22,496.397
-132,22,476.094
-130,22,455.924
-128,22,435.984
-126,22,416.372
-124,22,397.185
-122,22,378.517
-120,22,360.461
-118,22,343.107
-116,22,326.539
-114,22,310.842
-112,22,296.092
-110,22,282.365
-108,22,269.727
-106,22,258.243
-104,22,247.971
-102,22,238.961
-100,22,231.259
-98,22,224.904
-96,22,219.927
-94,22,216.354
-92,22,214.203
-90,22,213.485
-88,22,214.202
-86,22,216.353
-84,22,219.925
-82,22,224.901
-80,22,231.255
-78,22,238.956
-76,22,247.966
-74,22,258.237
-72,22,269.721
-70,22,282.357
-68,22,296.084
-66,22,310.833
-64,22,326.53
-62,22,343.096
-60,22,360.45
-58,22,378.506
-56,22,397.173
-54,22,416.359
-52,22,435.97
-50,22,455.91
-48,22,476.08
-46,22,496.381
-44,22,516.716
-42,22,536.984
-40,22,557.087
-38,22,576.928
-36,22,596.411
-34,22,615.443
-32,22,633.932
-30,22,651.789
-28,22,668.931
-26,22,685.274
-24,22,700.742
-22,22,715.261
-20,22,728.764
-18,22,741.186
-16,22,752.469
-14,22,762.561
-12,22,771.414
-10,22,778.988
-8,22,785.247
-6,22,790.162
-4,22,793.71
-2,22,795.875
0,22,796.648
2,22,796.024
4,22,794.008
6,22,790.608
8,22,785.842
10,22,779.73
12,22,772.302
14,22,763.594
16,22,753.645
18,22,742.504
20,22,730.221
22,22,716.857
24,22,702.473
26,22,687.138
28,22,670.926
30,22,653.912
32,22,636.18
34,22,617.813
36,22,598.9
38,22,579.532
40,22,559.803
42,22,539.808
44,22,519.645
46,22,499.411
48,22,479.206
50,22,459.129
52,22,439.278
54,22,419.751
56,22,400.645
58,22,382.054
60,22,364.07
62,22,346.783
64,22,330.279
66,22,314.641
68,22,299.945
70,22,286.267
72,22,273.675
74,22,262.232
76,22,251.995
78,22,243.016
80,22,235.341
82,22,229.007
84,22,224.048
86,22,220.488
88,22,218.344
90,22,217.629
92,22,218.345
94,22,220.489
96,22,224.051
98,22,229.011
100,22,235.345
102,22,243.021
104,22,252.001
106,22,262.239
108,22,273.683
110,22,286.276
112,22,299.955
114,22,314.651
116,22,330.291
118,22,346.796
120,22,364.083
122,22,382.068
124,22,400.659
126,22,419.766
128,22,439.294
130,22,459.145
132,22,479.223
134,22,499.429
136,22,519.663
138,22,539.827
140,22,559.822
142,22,579.552
144,22,598.92
146,22,617.833
148,22,636.201
150,22,653.934
152,22,670.947
154,22,687.16
156,22,702.495
158,22,716.879
160,22,730.244
162,22,742.526
164,22,753.668
166,22,763.617
168,22,772.325
170,22,779.753
172,22,785.865
174,22,790.632
176,22,794.031
178,22,796.048
180,22,796.671
-180,24,764.057
-178,24,763.177
-176,24,760.698
-174,24,756.633
-172,24,750.999
-170,24,743.822
-168,24,735.136
-166,24,724.98
-164,24,713.401
-162,24,700.452
-160,24,686.195
-158,24,670.694
-156,24,654.023
-154,24,636.26
-152,24,617.487
-150,24,597.795
-148,24,577.275
-146,24,556.026
-144,24,534.148
-142,24,511.747
-140,24,488.929
-138,24,465.806
-136,24,442.488
-134,24,419.09
-132,24,395.724
-130,24,372.505
-128,24,349.548
-126,24,326.964
-124,24,304.866
-122,24,283.362
-120,24,262.56
-118,24,242.563
-116,24,223.47
-114,24,205.378
-112,24,188.376
-110,24,172.55
-108,24,157.979
-106,24,144.737
-104,24,132.891
-102,24,122.5
-100,24,113.618
-98,24,106.288
-96,24,100.547
-94,24,96.4263
-92,24,93.9451
-90,24,93.1164
-88,24,93.9443
-86,24,96.4247
-84,24,100.545
-82,24,106.284
-80,24,113.614
-78,24,122.496
-76,24,132.886
-74,24,144.731
-72,24,157.972
-70,24,172.542
-68,24,188.367
-66,24,205.368
-64,24,223.46
-62,24,242.552
-60,24,262.549
-58,24,283.35
-56,24,304.853
-54,24,326.95
-52,24,349.533
-50,24,372.49
-48,24,395.708
-46,24,419.073
-44,24,442.471
-42,24,465.788
-40,24,488.911
-38,24,511.728
-36,24,534.129
-34,24,556.006
-32,24,577.255
-30,24,597.774
-28,24,617.466
-26,24,636.238
-24,24,654.001
-22,24,670.672
-20,24,686.172
-18,24,700.429
-16,24,713.377
-14,24,724.956
-12,24,735.112
-10,24,743.798
-8,24,750.975
-6,24,756.609
-4,24,760.674
-2,24,763.152
0,24,764.033
2,24,763.311
4,24,760.991
6,24,757.084
8,24,751.607
10,24,744.587
12,24,736.056
14,24,726.054
16,24,714.628
18,24,701.83
20,24,687.721
22,24,672.367
24,24,655.84
26,24,638.219
28,24,619.585
30,24,600.029
32,24,579.642
34,24,558.522
36,24,536.77
38,24,514.491
40,24,491.793
42,24,468.784
44,24,445.577
46,24,422.285
48,24,399.022
50,24,375.902
52,24,353.038
54,24,330.544
56,24,308.53
58,24,287.107
60,24,266.381
62,24,246.454
64,24,227.428
66,24,209.397
68,24,192.451
70,24,176.677
72,24,162.153
74,24,148.954
76,24,137.145
78,24,126.786
80,24,117.931
82,24,110.624
84,24,104.902
86,24,100.794
88,24,98.3206
90,24,97.4952
92,24,98.3216
94,24,100.796
96,24,104.905
98,24,110.628
100,24,117.936
102,24,126.792
104,24,137.152
106,24,148.962
108,24,162.162
110,24,176.687
112,24,192.462
114,24,209.408
116,24,227.44
118,24,246.468
120,24,266.395
122,24,287.122
124,24,308.546
126,24,330.56
128,24,353.055
130,24,375.92
132,24,399.041
134,24,422.304
136,24,445.597
138,24,468.804
140,24,491.814
142,24,514.513
144,24,536.792
146,24,558.544
148,24,579.664
150,24,600.052
152,24,619.609
154,24,638.242
156,24,655.864
158,24,672.391
160,24,687.745
162,24,701.854
164,24,714.652
166,24,726.079
168,24,736.081
170,24,744.612
172,24,751.632
174,24,757.108
176,24,761.016
178,24,763.336
180,24,764.057
-180,26,728.696
-178,26,727.709
-176,26,724.921
-174,26,720.343
-172,26,713.997
-170,26,705.911
-168,26,696.122
-166,26,684.674
-164,26,671.62
-162,26,657.019
-160,26,640.939
-158,26,623.454
-156,26,604.645
-154,26,584.599
-152,26,563.41
-150,26,541.178
-148,26,518.006
-146,26,494.006
-144,26,469.29
-142,26,443.977
-140,26,418.187
-138,26,392.046
-136,26,365.68
-134,26,339.216
-132,26,312.784
-130,26,286.513
-128,26,260.532
-126,26,234.969
-124,26,209.95
-122,26,185.601
-120,26,162.042
-118,26,139.391
-116,26,117.761
-114,26,97.2609
-112,26,77.9942
-110,26,60.0579
-108,26,43.5427
-106,26,28.5322
-104,26,15.1025
-102,26,3.32183
-100,26,-6.74991
-98,26,-15.0614
-96,26,-21.5704
-94,26,-26.2437
-92,26,-29.0574
-90,26,-29.9971
-88,26,-29.0582
-86,26,-26.2453
-84,26,-21.5729
-82,26,-15.0648
-80,26,-6.75405
-78,26,3.31686
-76,26,15.0967
-74,26,28.5256
-72,26,43.5353
-70,26,60.0497
-68,26,77.9852
-66,26,97.2511
-64,26,117.75
-62,26,139.379
-60,26,162.03
-58,26,185.588
-56,26,209.937
-54,26,234.954
-52,26,260.516
-50,26,286.497
-48,26,312.767
-46,26,339.199
-44,26,365.662
-42,26,392.028
-40,26,418.168
-38,26,443.957
-36,26,469.27
-34,26,493.985
-32,26,517.985
-30,26,541.156
-28,26,563.388
-26,26,584.576
-24,26,604.622
-22,26,623.431
-20,26,640.915
-18,26,656.995
-16,26,671.595
-14,26,684.649
-12,26,696.097
-10,26,705.886
-8,26,713.972
-6,26,720.317
-4,26,724.895
-2,26,727.683
0,26,728.669
2,26,727.85
4,26,725.229
6,26,720.818
8,26,714.638
10,26,706.717
12,26,697.091
14,26,685.805
16,26,672.912
18,26,658.47
20,26,642.546
22,26,625.216
24,26,606.558
26,26,586.661
28,26,565.618
30,26,543.528
32,26,520.496
34,26,496.631
36,26,472.047
38,26,446.862
40,26,421.197
42,26,395.176
44,26,368.926
46,26,342.573
48,26,316.248
50,26,290.079
52,26,264.195
54,26,238.725
56,26,213.795
58,26,189.529
60,26,166.048
62,26,143.47
64,26,121.908
66,26,101.472
68,26,82.2636
70,26,64.3807
72,26,47.9138
74,26,32.9467
76,26,19.5553
78,26,7.80802
80,26,-2.23535
82,26,-10.5235
84,26,-17.0141
86,26,-21.674
88,26,-24.4792
90,26,-25.4155
92,26,-24.4781
94,26,-21.6717
96,26,-17.0108
98,26,-10.5191
100,26,-2.22988
102,26,7.81456
104,26,19.5629
106,26,32.9553
108,26,47.9235
110,26,64.3913
112,26,82.2752
114,26,101.484
116,26,121.922
118,26,143.484
120,26,166.063
122,26,189.545
124,26,213.812
126,26,238.743
128,26,264.214
130,26,290.098
132,26,316.268
134,26,342.594
136,26,368.947
138,26,395.198
140,26,421.22
142,26,446.885
144,26,472.071
146,26,496.655
148,26,520.52
150,26,543.553
152,26,565.643
154,26,586.686
156,26,606.583
158,26,625.241
160,26,642.572
162,26,658.496
164,26,672.938
166,26,685.832
168,26,697.117
170,26,706.743
172,26,714.664
174,26,720.844
176,26,725.255
178,26,727.876
180,26,728.696
-180,28,690.617
-178,28,689.527
-176,28,686.438
-174,28,681.364
-172,28,674.327
-170,28,665.357
-168,28,654.497
-166,28,641.793
-164,28,627.305
-162,28,611.096
-160,28,593.242
-158,28,573.824
-156,28,552.93
-154,28,530.658
-152,28,507.11
-150,28,482.396
-148,28,456.633
-146,28,429.94
-144,28,402.446
-142,28,374.279
-140,28,345.576
-138,28,316.474
-136,28,287.114
-134,28,257.638
-132,28,228.191
-130,28,198.916
-128,28,169.957
-126,28,141.459
-124,28,113.563
-122,28,86.4066
-120,28,60.1269
-118,28,34.8556
-116,28,10.7198
-114,28,-12.1586
-112,28,-33.6637
-110,28,-53.6865
-108,28,-72.125
-106,28,-88.8854
-104,28,-103.882
-102,28,-117.038
-100,28,-128.287
-98,28,-137.57
-96,28,-144.841
-94,28,-150.061
-92,28,-153.204
-90,28,-154.253
-88,28,-153.204
-86,28,-150.062
-84,28,-144.843
-82,28,-137.574
-80,28,-128.291
-78,28,-117.044
-76,28,-103.888
-74,28,-88.8922
-72,28,-72.1327
-70,28,-53.695
-68,28,-33.6731
-66,28,-12.1688
-64,28,10.7088
-62,28,34.8437
-60,28,60.1143
-58,28,86.3931
-56,28,113.548
-54,28,141.444
-52,28,169.942
-50,28,198.899
-48,28,228.173
-46,28,257.62
-44,28,287.095
-42,28,316.455
-40,28,345.556
-38,28,374.259
-36,28,402.425
-34,28,429.919
-32,28,456.611
-30,28,482.374
-28,28,507.087
-26,28,530.634
-24,28,552.906
-22,28,573.799
-20,28,593.217
-18,28,611.071
-16,28,627.279
-14,28,641.767
-12,28,654.47
-10,28,665.331
-8,28,674.3
-6,28,681.337
-4,28,686.411
-2,28,689.5
0,28,690.589
2,28,689.674
4,28,686.76
6,28,681.86
8,28,674.996
10,28,666.199
12,28,655.509
14,28,642.975
16,28,628.654
18,28,612.612
20,28,594.921
22,28,575.663
24,28,554.928
26,28,532.81
28,28,509.414
30,28,484.849
32,28,459.231
34,28,432.679
36,28,405.322
38,28,377.288
40,28,348.714
42,28,319.736
44,28,290.496
46,28,261.135
48,28,231.798
50,28,202.629
52,28,173.771
54,28,145.368
56,28,117.562
58,28,90.4914
60,28,64.292
62,28,39.0958
64,28,15.0299
66,28,-7.78371
68,28,-29.2292
70,28,-49.1976
72,28,-67.5868
74,28,-84.3031
76,28,-99.2608
78,28,-112.383
80,28,-123.603
82,28,-132.863
84,28,-140.114
86,28,-145.321
88,28,-148.455
90,28,-149.501
92,28,-148.454
94,28,-145.318
96,28,-140.111
98,28,-132.858
100,28,-123.597
102,28,-112.376
104,28,-99.2526
106,28,-84.2938
108,28,-67.5764
110,28,-49.186
112,28,-29.2167
114,28,-7.77008
116,28,15.0445
118,28,39.1114
120,28,64.3086
122,28,90.5089
124,28,117.58
126,28,145.387
128,28,173.791
130,28,202.649
132,28,231.819
134,28,261.157
136,28,290.519
138,28,319.76
140,28,348.738
142,28,377.313
144,28,405.347
146,28,432.705
148,28,459.257
150,28,484.876
152,28,509.441
154,28,532.837
156,28,554.955
158,28,575.691
160,28,594.948
162,28,612.639
164,28,628.682
166,28,643.003
168,28,655.537
170,28,666.227
172,28,675.024
174,28,681.888
176,28,686.788
178,28,689.702
180,28,690.617
-180,30,649.856
-178,30,648.669
-176,30,645.295
-174,30,639.749
-172,30,632.055
-170,30,622.247
-168,30,610.368
-166,30,596.47
-164,30,580.616
-162,30,562.877
-160,30,543.332
-158,30,522.069
-156,30,499.186
-154,30,474.787
-152,30,448.983
-150,30,421.894
-148,30,393.647
-146,30,364.374
-144,30,334.212
-142,30,303.304
-140,30,271.799
-138,30,239.846
-136,30,207.602
-134,30,175.222
-132,30,142.864
-130,30,110.688
-128,30,78.8528
-126,30,47.5155
-124,30,16.8327
-122,30,-13.0418
-120,30,-41.9581
-118,30,-69.7701
-116,30,-96.337
-114,30,-121.524
-112,30,-145.203
-110,30,-167.252
-108,30,-187.56
-106,30,-206.021
-104,30,-222.542
-102,30,-237.036
-100,30,-249.429
-98,30,-259.658
-96,30,-267.669
-94,30,-273.421
-92,30,-276.884
-90,30,-278.041
-88,30,-276.885
-86,30,-273.423
-84,30,-267.671
-82,30,-259.661
-80,30,-249.433
-78,30,-237.041
-76,30,-222.548
-74,30,-206.028
-72,30,-187.568
-70,30,-167.261
-68,30,-145.212
-66,30,-121.535
-64,30,-96.3484
-62,30,-69.7823
-60,30,-41.9711
-58,30,-13.0557
-56,30,16.8181
-54,30,47.5
-52,30,78.8365
-50,30,110.671
-48,30,142.847
-46,30,175.203
-44,30,207.583
-42,30,239.827
-40,30,271.778
-38,30,303.283
-36,30,334.19
-34,30,364.351
-32,30,393.624
-30,30,421.871
-28,30,448.959
-26,30,474.762
-24,30,499.161
-22,30,522.044
-20,30,543.306
-18,30,562.851
-16,30,580.589
-14,30,596.443
-12,30,610.34
-10,30,622.219
-8,30,632.027
-6,30,639.721
-4,30,645.267
-2,30,648.64
0,30,649.827
2,30,648.821
4,30,645.629
6,30,640.263
8,30,632.749
10,30,623.119
12,30,611.418
14,30,597.696
16,30,582.016
18,30,564.448
20,30,545.072
22,30,523.976
24,30,501.257
26,30,477.018
28,30,451.371
30,30,424.436
32,30,396.338
34,30,367.21
36,30,337.189
38,30,306.419
40,30,275.046
42,30,243.222
44,30,211.1
46,30,178.838
48,30,146.594
50,30,114.525
52,30,82.7925
54,30,51.5527
56,30,20.9622
58,30,-8.82556
60,30,-37.6603
62,30,-65.3961
64,30,-91.8923
66,30,-117.014
68,30,-140.632
70,30,-162.627
72,30,-182.885
74,30,-201.302
76,30,-217.783
78,30,-232.243
80,30,-244.607
82,30,-254.812
84,30,-262.805
86,30,-268.543
88,30,-271.998
90,30,-273.151
92,30,-271.996
94,30,-268.54
96,30,-262.801
98,30,-254.807
100,30,-244.601
102,30,-232.235
104,30,-217.774
106,30,-201.292
108,30,-182.874
110,30,-162.615
112,30,-140.619
114,30,-116.999
116,30,-91.8765
118,30,-65.3793
120,30,-37.6425
122,30,-8.80681
124,30,20.9818
126,30,51.5733
128,30,82.814
130,30,114.548
132,30,146.617
134,30,178.862
136,30,211.125
138,30,243.247
140,30,275.072
142,30,306.445
144,30,337.216
146,30,367.237
148,30,396.366
150,30,424.464
152,30,451.399
154,30,477.046
156,30,501.285
158,30,524.005
160,30,545.102
162,30,564.477
164,30,582.045
166,30,597.725
168,30,611.447
170,30,623.149
172,30,632.778
174,30,640.293
176,30,645.658
