Phi[deg],Theta[deg],re(rEY)[mV]
-100,62,99.5767
-98,62,137.522
-96,62,179.867
-94,62,226.385
-92,62,276.83
-90,62,330.943
-88,62,388.454
-86,62,449.08
-84,62,512.529
-82,62,578.498
-80,62,646.679
-78,62,716.755
-76,62,788.402
-74,62,861.292
-72,62,935.095
-70,62,1009.47
-68,62,1084.09
-66,62,1158.61
-64,62,1232.69
-62,62,1306
-60,62,1378.2
-58,62,1448.96
-56,62,1517.97
-54,62,1584.9
-52,62,1649.45
-50,62,1711.31
-48,62,1770.21
-46,62,1825.88
-44,62,1878.06
-42,62,1926.5
-40,62,1970.98
-38,62,2011.31
-36,62,2047.29
-34,62,2078.75
-32,62,2105.56
-30,62,2127.59
-28,62,2144.74
-26,62,2156.91
-24,62,2164.07
-22,62,2166.15
-20,62,2163.15
-18,62,2155.07
-16,62,2141.93
-14,62,2123.77
-12,62,2100.66
-10,62,2072.67
-8,62,2039.91
-6,62,2002.5
-4,62,1960.57
-2,62,1914.3
0,62,1863.84
2,62,1809.4
4,62,1751.2
6,62,1689.46
8,62,1624.44
10,62,1556.4
12,62,1485.64
14,62,1412.46
16,62,1337.17
18,62,1260.13
20,62,1181.67
22,62,1102.17
24,62,1021.99
26,62,941.54
28,62,861.202
30,62,781.381
32,62,702.483
34,62,624.914
36,62,549.078
38,62,475.377
40,62,404.202
42,62,335.935
44,62,270.946
46,62,209.587
48,62,152.192
50,62,99.072
52,62,50.5164
54,62,6.78756
56,62,-31.8798
58,62,-65.28
60,62,-93.2377
62,62,-115.609
64,62,-132.282
66,62,-143.176
68,62,-148.243
70,62,-147.468
72,62,-140.864
74,62,-128.478
76,62,-110.383
78,62,-86.6843
80,62,-57.5113
82,62,-23.0208
84,62,16.6058
86,62,61.1636
88,62,110.426
90,62,164.144
92,62,222.052
94,62,283.862
96,62,349.273
98,62,417.963
100,62,489.601
102,62,563.836
104,62,640.31
106,62,718.65
108,62,798.475
110,62,879.396
112,62,961.015
114,62,1042.93
116,62,1124.74
118,62,1206.03
120,62,1286.41
122,62,1365.46
124,62,1442.79
126,62,1518.02
128,62,1590.76
130,62,1660.64
132,62,1727.32
134,62,1790.46
136,62,1849.74
138,62,1904.88
140,62,1955.59
142,62,2001.65
144,62,2042.82
146,62,2078.91
148,62,2109.76
150,62,2135.23
152,62,2155.22
154,62,2169.64
156,62,2178.45
158,62,2181.61
160,62,2179.15
162,62,2171.08
164,62,2157.47
166,62,2138.39
168,62,2113.96
170,62,2084.31
172,62,2049.59
174,62,2009.98
176,62,1965.67
178,62,1916.89
180,62,1863.86
-180,64,1825.68
-178,64,1768.82
-176,64,1708.19
-174,64,1644.08
-172,64,1576.8
-170,64,1506.67
-168,64,1434.03
-166,64,1359.23
-164,64,1282.66
-162,64,1204.68
-160,64,1125.68
-158,64,1046.09
-156,64,966.293
-154,64,886.718
-152,64,807.779
-150,64,729.896
-148,64,653.482
-146,64,578.95
-144,64,506.698
-142,64,437.119
-140,64,370.587
-138,64,307.46
-136,64,248.077
-134,64,192.753
-132,64,141.778
-130,64,95.4177
-128,64,53.9053
-126,64,17.4461
-124,64,-13.7865
-122,64,-39.6508
-120,64,-60.038
-118,64,-74.8714
-116,64,-84.1067
-114,64,-87.731
-112,64,-85.7626
-110,64,-78.2492
-108,64,-65.2671
-106,64,-46.9197
-104,64,-23.3358
-102,64,5.33187
-100,64,38.9083
-98,64,77.1978
-96,64,119.986
-94,64,167.041
-92,64,218.114
-90,64,272.945
-88,64,331.257
-86,64,392.763
-84,64,457.166
-82,64,524.158
-80,64,593.424
-78,64,664.641
-76,64,737.479
-74,64,811.603
-72,64,886.673
-70,64,962.346
-68,64,1038.28
-66,64,1114.12
-64,64,1189.53
-62,64,1264.15
-60,64,1337.66
-58,64,1409.7
-56,64,1479.95
-54,64,1548.09
-52,64,1613.79
-50,64,1676.75
-48,64,1736.68
-46,64,1793.31
-44,64,1846.35
-42,64,1895.58
-40,64,1940.77
-38,64,1981.69
-36,64,2018.16
-34,64,2050.02
-32,64,2077.11
-30,64,2099.31
-28,64,2116.52
-26,64,2128.64
-24,64,2135.63
-22,64,2137.44
-20,64,2134.06
-18,64,2125.48
-16,64,2111.75
-14,64,2092.89
-12,64,2068.98
-10,64,2040.11
-8,64,2006.37
-6,64,1967.91
-4,64,1924.85
-2,64,1877.37
0,64,1825.65
2,64,1769.89
4,64,1710.32
6,64,1647.17
8,64,1580.7
10,64,1511.19
12,64,1438.94
14,64,1364.25
16,64,1287.47
18,64,1208.92
20,64,1128.99
22,64,1048.03
24,64,966.446
26,64,884.62
28,64,802.962
30,64,721.881
32,64,641.791
34,64,563.107
36,64,486.24
38,64,411.597
40,64,339.576
42,64,270.565
44,64,204.935
46,64,143.044
48,64,85.2252
50,64,31.7933
52,64,-16.964
54,64,-60.7856
56,64,-99.4389
58,64,-132.722
60,64,-160.464
62,64,-182.527
64,64,-198.806
66,64,-209.226
68,64,-213.749
70,64,-212.365
72,64,-205.1
74,64,-192.006
76,64,-173.169
78,64,-148.699
80,64,-118.737
82,64,-83.4473
84,64,-43.0187
86,64,2.33661
88,64,52.3852
90,64,106.874
92,64,165.529
94,64,228.063
96,64,294.167
98,64,363.521
100,64,435.789
102,64,510.622
104,64,587.66
106,64,666.532
108,64,746.858
110,64,828.25
112,64,910.314
114,64,992.65
116,64,1074.86
118,64,1156.53
120,64,1237.26
122,64,1316.67
124,64,1394.34
126,64,1469.89
128,64,1542.96
130,64,1613.17
132,64,1680.17
134,64,1743.64
136,64,1803.26
138,64,1858.74
140,64,1909.8
142,64,1956.21
144,64,1997.75
146,64,2034.23
148,64,2065.47
150,64,2091.35
152,64,2111.75
154,64,2126.59
156,64,2135.83
158,64,2139.44
160,64,2137.41
162,64,2129.78
164,64,2116.6
166,64,2097.95
168,64,2073.94
170,64,2044.68
172,64,2010.32
174,64,1971.04
176,64,1927.03
178,64,1878.5
180,64,1825.68
-180,66,1786.85
-178,66,1730.44
-176,66,1670.21
-174,66,1606.45
-172,66,1539.45
-170,66,1469.54
-168,66,1397.04
-166,66,1322.3
-164,66,1245.7
-162,66,1167.62
-160,66,1088.43
-158,66,1008.56
-156,66,928.403
-154,66,848.385
-152,66,768.925
-150,66,690.446
-148,66,613.37
-146,66,538.114
-144,66,465.086
-142,66,394.684
-140,66,327.293
-138,66,263.281
-136,66,202.994
-134,66,146.758
-132,66,94.8741
-130,66,47.6143
-128,66,5.22323
-126,66,-32.0854
-124,66,-64.1296
-122,66,-90.7599
-120,66,-111.86
-118,66,-127.347
-116,66,-137.17
-114,66,-141.31
-112,66,-139.783
-110,66,-132.631
-108,66,-119.928
-106,66,-101.774
-104,66,-78.2976
-102,66,-49.6494
-100,66,-16.0044
-98,66,22.4415
-96,66,65.4729
-94,66,112.856
-92,66,164.342
-90,66,219.666
-88,66,278.548
-86,66,340.699
-84,66,405.816
-82,66,473.589
-80,66,543.695
-78,66,615.807
-76,66,689.588
-74,66,764.698
-72,66,840.79
-70,66,917.513
-68,66,994.516
-66,66,1071.44
-64,66,1147.94
-62,66,1223.66
-60,66,1298.24
-58,66,1371.35
-56,66,1442.63
-54,66,1511.76
-52,66,1578.42
-50,66,1642.29
-48,66,1703.07
-46,66,1760.48
-44,66,1814.24
-42,66,1864.11
-40,66,1909.85
-38,66,1951.24
-36,66,1988.09
-34,66,2020.24
-32,66,2047.52
-30,66,2069.82
-28,66,2087.02
-26,66,2099.04
-24,66,2105.83
-22,66,2107.34
-20,66,2103.57
-18,66,2094.51
-16,66,2080.2
-14,66,2060.68
-12,66,2036.03
-10,66,2006.34
-8,66,1971.71
-6,66,1932.29
-4,66,1888.21
-2,66,1839.66
0,66,1786.82
2,66,1729.9
4,66,1669.13
6,66,1604.76
8,66,1537.05
10,66,1466.29
12,66,1392.78
14,66,1316.85
16,66,1238.82
18,66,1159.06
20,66,1077.94
22,66,995.828
24,66,913.129
26,66,830.245
28,66,747.587
30,66,665.573
32,66,584.622
34,66,505.155
36,66,427.589
38,66,352.335
40,66,279.795
42,66,210.36
44,66,144.404
46,66,82.2853
48,66,24.3381
50,66,-29.1249
52,66,-77.8175
54,66,-121.482
56,66,-159.89
58,66,-192.844
60,66,-220.18
62,66,-241.767
64,66,-257.507
66,66,-267.335
68,66,-271.22
70,66,-269.163
72,66,-261.197
74,66,-247.386
76,66,-227.824
78,66,-202.631
80,66,-171.956
82,66,-135.971
84,66,-94.8735
86,66,-48.8815
88,66,1.76562
90,66,56.8093
92,66,115.973
94,66,178.965
96,66,245.476
98,66,315.184
100,66,387.753
102,66,462.837
104,66,540.076
106,66,619.102
108,66,699.539
110,66,781.003
112,66,863.103
114,66,945.446
116,66,1027.63
118,66,1109.27
120,66,1189.95
122,66,1269.3
124,66,1346.91
126,66,1422.4
128,66,1495.42
130,66,1565.59
132,66,1632.58
134,66,1696.05
136,66,1755.7
138,66,1811.23
140,66,1862.4
142,66,1908.94
144,66,1950.65
146,66,1987.33
148,66,2018.83
150,66,2045
152,66,2065.73
154,66,2080.95
156,66,2090.61
158,66,2094.66
160,66,2093.12
162,66,2086
164,66,2073.36
166,66,2055.27
168,66,2031.82
170,66,2003.14
172,66,1969.36
174,66,1930.65
176,66,1887.19
178,66,1839.18
180,66,1786.85
-180,68,1747.39
-178,68,1691.74
-176,68,1632.24
-174,68,1569.15
-172,68,1502.78
-170,68,1433.43
-168,68,1361.43
-166,68,1287.12
-164,68,1210.86
-162,68,1133.04
-160,68,1054.02
-158,68,974.228
-156,68,894.062
-154,68,813.943
-152,68,734.294
-150,68,655.542
-148,68,578.11
-146,68,502.422
-144,68,428.892
-142,68,357.925
-140,68,289.913
-138,68,225.231
-136,68,164.236
-134,68,107.261
-132,68,54.6164
-130,68,6.58368
-128,68,-36.5837
-126,68,-74.6634
-124,68,-107.465
-122,68,-134.831
-120,68,-156.636
-118,68,-172.792
-116,68,-183.24
-114,68,-187.956
-112,68,-186.95
-110,68,-180.258
-108,68,-167.952
-106,68,-150.128
-104,68,-126.91
-102,68,-98.4478
-100,68,-64.9148
-98,68,-26.5057
-96,68,16.5644
-94,68,64.0618
-92,68,115.736
-90,68,171.32
-88,68,230.535
-86,68,293.086
-84,68,358.67
-82,68,426.969
-80,68,497.66
-78,68,570.409
-76,68,644.876
-74,68,720.714
-72,68,797.57
-70,68,875.088
-68,68,952.909
-66,68,1030.67
-64,68,1108.01
-62,68,1184.58
-60,68,1260
-58,68,1333.93
-56,68,1406.03
-54,68,1475.94
-52,68,1543.35
-50,68,1607.92
-48,68,1669.36
-46,68,1727.38
-44,68,1781.69
-42,68,1832.04
-40,68,1878.19
-38,68,1919.92
-36,68,1957.03
-34,68,1989.36
-32,68,2016.74
-30,68,2039.05
-28,68,2056.18
-26,68,2068.05
-24,68,2074.61
-22,68,2075.8
-20,68,2071.63
-18,68,2062.09
-16,68,2047.23
-14,68,2027.1
-12,68,2001.77
-10,68,1971.33
-8,68,1935.9
-6,68,1895.63
-4,68,1850.66
-2,68,1801.17
0,68,1747.37
2,68,1689.46
4,68,1627.68
6,68,1562.29
8,68,1493.56
10,68,1421.78
12,68,1347.26
14,68,1270.34
16,68,1191.35
18,68,1110.66
20,68,1028.64
22,68,945.691
24,68,862.202
26,68,778.586
28,68,695.262
30,68,612.652
32,68,531.181
34,68,451.273
36,68,373.349
38,68,297.823
40,68,225.1
42,68,155.57
44,68,89.6087
46,68,27.5722
48,68,-30.2058
50,68,-83.4159
52,68,-131.776
54,68,-175.033
56,68,-212.964
58,68,-245.38
60,68,-272.122
62,68,-293.069
64,68,-308.132
66,68,-317.254
68,68,-320.415
70,68,-317.625
72,68,-308.929
74,68,-294.399
76,68,-274.139
78,68,-248.279
80,68,-216.975
82,68,-180.409
84,68,-138.783
86,68,-92.324
88,68,-41.2748
90,68,14.1017
92,68,73.5264
94,68,136.705
96,68,203.328
98,68,273.074
100,68,345.61
102,68,420.591
104,68,497.662
106,68,576.459
108,68,656.612
110,68,737.743
112,68,819.468
114,68,901.401
116,68,983.152
118,68,1064.33
120,68,1144.55
122,68,1223.42
124,68,1300.57
126,68,1375.61
128,68,1448.2
130,68,1517.97
132,68,1584.59
134,68,1647.74
136,68,1707.11
138,68,1762.43
140,68,1813.42
142,68,1859.87
144,68,1901.54
146,68,1938.26
148,68,1969.86
150,68,1996.21
152,68,2017.2
154,68,2032.75
156,68,2042.8
158,68,2047.32
160,68,2046.3
162,68,2039.77
164,68,2027.77
166,68,2010.36
168,68,1987.64
170,68,1959.72
172,68,1926.72
174,68,1888.81
176,68,1846.15
178,68,1798.94
180,68,1747.39
-180,70,1707.32
-178,70,1652.73
-176,70,1594.27
-174,70,1532.2
-172,70,1466.8
-170,70,1398.37
-168,70,1327.23
-166,70,1253.71
-164,70,1178.16
-162,70,1100.95
-160,70,1022.48
-158,70,943.127
-156,70,863.308
-154,70,783.439
-152,70,703.942
-150,70,625.244
-148,70,547.774
-146,70,471.956
-144,70,398.209
-142,70,326.943
-140,70,258.557
-138,70,193.434
-136,70,131.935
-134,70,74.4046
-132,70,21.159
-130,70,-27.5109
-128,70,-71.3432
-126,70,-110.107
-124,70,-143.603
-122,70,-171.666
-120,70,-194.164
-118,70,-210.998
-116,70,-222.104
-114,70,-227.452
-112,70,-227.042
-110,70,-220.909
-108,70,-209.116
-106,70,-191.756
-104,70,-168.949
-102,70,-140.841
-100,70,-107.603
-98,70,-69.4271
-96,70,-26.5269
-94,70,20.865
-92,70,72.498
-90,70,128.106
-88,70,187.407
-86,70,250.107
-84,70,315.899
-82,70,384.465
-80,70,455.476
-78,70,528.596
-76,70,603.481
-74,70,679.778
-72,70,757.13
-70,70,835.175
-68,70,913.549
-66,70,991.885
-64,70,1069.81
-62,70,1146.97
-60,70,1222.99
-58,70,1297.51
-56,70,1370.18
-54,70,1440.65
-52,70,1508.58
-50,70,1573.66
-48,70,1635.56
-46,70,1693.99
-44,70,1748.67
-42,70,1799.34
-40,70,1845.75
-38,70,1887.68
-36,70,1924.93
-34,70,1957.33
-32,70,1984.71
-30,70,2006.96
-28,70,2023.95
-26,70,2035.62
-24,70,2041.9
-22,70,2042.76
-20,70,2038.19
-18,70,2028.2
-16,70,2012.82
-14,70,1992.11
-12,70,1966.16
-10,70,1935.05
-8,70,1898.92
-6,70,1857.91
-4,70,1812.18
-2,70,1761.91
0,70,1707.3
2,70,1648.58
4,70,1585.99
6,70,1519.8
8,70,1450.27
10,70,1377.72
12,70,1302.45
14,70,1224.82
16,70,1145.15
18,70,1063.83
20,70,981.235
22,70,897.758
24,70,813.807
26,70,729.797
28,70,646.149
30,70,563.29
32,70,481.648
34,70,401.649
36,70,323.716
38,70,248.264
40,70,175.697
42,70,106.405
44,70,40.7617
46,70,-20.8801
48,70,-78.1902
50,70,-130.864
52,70,-178.625
54,70,-221.227
56,70,-258.454
58,70,-290.125
60,70,-316.092
62,70,-336.242
64,70,-350.494
66,70,-358.806
68,70,-361.164
70,70,-357.593
72,70,-348.144
74,70,-332.902
76,70,-311.98
78,70,-285.517
80,70,-253.678
82,70,-216.652
84,70,-174.649
86,70,-127.899
88,70,-76.6518
90,70,-21.1719
92,70,38.2594
94,70,101.347
96,70,167.783
98,70,237.248
100,70,309.412
102,70,383.934
104,70,460.465
106,70,538.649
108,70,618.122
110,70,698.514
112,70,779.452
114,70,860.559
116,70,941.454
118,70,1021.76
120,70,1101.1
122,70,1179.09
124,70,1255.37
126,70,1329.57
128,70,1401.35
130,70,1470.35
132,70,1536.26
134,70,1598.76
136,70,1657.55
138,70,1712.36
140,70,1762.94
142,70,1809.05
144,70,1850.49
146,70,1887.07
148,70,1918.64
150,70,1945.06
152,70,1966.22
154,70,1982.03
156,70,1992.46
158,70,1997.45
160,70,1997
162,70,1991.12
164,70,1979.86
166,70,1963.27
168,70,1941.43
170,70,1914.45
172,70,1882.44
174,70,1845.55
176,70,1803.94
178,70,1757.8
180,70,1707.32
-180,72,1666.66
-178,72,1613.43
-176,72,1556.33
-174,72,1495.6
-172,72,1431.51
-170,72,1364.35
-168,72,1294.42
-166,72,1222.05
-164,72,1147.58
-162,72,1071.37
-160,72,993.796
-158,72,915.254
-156,72,836.144
-154,72,756.879
-152,72,677.881
-150,72,599.575
-148,72,522.389
-146,72,446.75
-144,72,373.079
-142,72,301.792
-140,72,233.289
-138,72,167.961
-136,72,106.175
-134,72,48.281
-132,72,-5.39585
-130,72,-54.5574
-128,72,-98.9337
-126,72,-138.285
-124,72,-172.406
-122,72,-201.12
-120,72,-224.288
-118,72,-241.803
-116,72,-253.594
-114,72,-259.622
-112,72,-259.882
-110,72,-254.4
-108,72,-243.234
-106,72,-226.471
-104,72,-204.226
-102,72,-176.64
-100,72,-143.88
-98,72,-106.135
-96,72,-63.6156
-94,72,-16.5519
-92,72,34.807
-90,72,90.1956
-88,72,149.333
-86,72,211.924
-84,72,277.661
-82,72,346.224
-80,72,417.284
-78,72,490.5
-76,72,565.525
-74,72,642.003
-72,72,719.573
-70,72,797.87
-68,72,876.522
-66,72,955.159
-64,72,1033.41
-62,72,1110.89
-60,72,1187.25
-58,72,1262.1
-56,72,1335.1
-54,72,1405.89
-52,72,1474.13
-50,72,1539.49
-48,72,1601.64
-46,72,1660.29
-44,72,1715.16
-42,72,1765.97
-40,72,1812.48
-38,72,1854.47
-36,72,1891.73
-34,72,1924.08
-32,72,1951.37
-30,72,1973.47
-28,72,1990.27
-26,72,2001.68
-24,72,2007.66
-22,72,2008.17
-20,72,2003.19
-18,72,1992.76
-16,72,1976.9
-14,72,1955.67
-12,72,1929.16
-10,72,1897.48
-8,72,1860.75
-6,72,1819.13
-4,72,1772.77
-2,72,1721.86
0,72,1666.63
2,72,1607.29
4,72,1544.1
6,72,1477.32
8,72,1407.25
10,72,1334.17
12,72,1258.43
14,72,1180.36
16,72,1100.32
18,72,1018.67
20,72,935.817
22,72,852.147
24,72,768.072
26,72,684.012
28,72,600.391
30,72,517.636
32,72,436.178
34,72,356.443
36,72,278.853
38,72,203.823
40,72,131.754
42,72,63.0337
44,72,-1.96871
46,72,-62.905
48,72,-119.451
50,72,-171.308
52,72,-218.208
54,72,-259.911
56,72,-296.214
58,72,-326.942
60,72,-351.959
62,72,-371.161
64,72,-384.481
66,72,-391.885
68,72,-393.373
70,72,-388.979
72,72,-378.766
74,72,-362.828
76,72,-341.29
78,72,-314.298
80,72,-282.027
82,72,-244.671
84,72,-202.448
86,72,-155.592
88,72,-104.356
90,72,-49.0079
92,72,10.1717
94,72,72.888
96,72,138.835
98,72,207.697
100,72,279.149
102,72,352.856
104,72,428.477
106,72,505.663
108,72,584.062
110,72,663.314
112,72,743.056
114,72,822.924
116,72,902.549
118,72,981.567
120,72,1059.61
122,72,1136.32
124,72,1211.33
126,72,1284.31
128,72,1354.9
130,72,1422.78
132,72,1487.63
134,72,1549.16
136,72,1607.07
138,72,1661.1
140,72,1711
142,72,1756.56
144,72,1797.56
146,72,1833.83
148,72,1865.22
150,72,1891.59
152,72,1912.83
154,72,1928.87
156,72,1939.64
158,72,1945.12
160,72,1945.27
162,72,1940.12
164,72,1929.69
166,72,1914.04
168,72,1893.23
170,72,1867.36
172,72,1836.54
174,72,1800.9
176,72,1760.59
178,72,1715.78
180,72,1666.66
-180,74,1625.4
-178,74,1573.83
-176,74,1518.4
-174,74,1459.33
-172,74,1396.89
-170,74,1331.34
-168,74,1262.98
-166,74,1192.11
-164,74,1119.09
-162,74,1044.24
-160,74,967.94
-158,74,890.574
-156,74,812.536
-154,74,734.233
-152,74,656.083
-150,74,578.509
-148,74,501.937
-146,74,426.793
-144,74,353.5
-142,74,282.474
-140,74,214.12
-138,74,148.832
-136,74,86.9833
-134,74,28.9287
-132,74,-25.0003
-130,74,-74.4983
-128,74,-119.288
-126,74,-159.122
-124,74,-193.786
-122,74,-223.096
-120,74,-246.904
-118,74,-265.096
-116,74,-277.591
-114,74,-284.342
-112,74,-285.337
-110,74,-280.594
-108,74,-270.164
-106,74,-254.127
-104,74,-232.592
-102,74,-205.694
-100,74,-173.594
-98,74,-136.476
-96,74,-94.5482
-94,74,-48.0362
-92,74,2.81356
-90,74,57.7378
-88,74,116.457
-86,74,178.677
-84,74,244.091
-82,74,312.377
-80,74,383.206
-78,74,456.236
-76,74,531.116
-74,74,607.49
-72,74,684.992
-70,74,763.254
-68,74,841.901
-66,74,920.556
-64,74,998.843
-62,74,1076.39
-60,74,1152.81
-58,74,1227.74
-56,74,1300.81
-54,74,1371.68
-52,74,1439.98
-50,74,1505.39
-48,74,1567.59
-46,74,1626.26
-44,74,1681.12
-42,74,1731.9
-40,74,1778.35
-38,74,1820.25
-36,74,1857.38
-34,74,1889.58
-32,74,1916.67
-30,74,1938.54
-28,74,1955.07
-26,74,1966.18
-24,74,1971.82
-22,74,1971.96
-20,74,1966.59
-18,74,1955.73
-16,74,1939.43
-14,74,1917.74
-12,74,1890.76
-10,74,1858.59
-8,74,1821.37
-6,74,1779.26
-4,74,1732.42
-2,74,1681.05
0,74,1625.37
2,74,1565.62
4,74,1502.04
6,74,1434.91
8,74,1364.53
10,74,1291.2
12,74,1215.26
14,74,1137.05
16,74,1056.93
18,74,975.276
20,74,892.486
22,74,808.958
24,74,725.104
26,74,641.343
28,74,558.102
30,74,475.809
32,74,394.893
34,74,315.778
36,74,238.886
38,74,164.625
40,74,93.3955
42,74,25.5781
44,74,-38.4634
46,74,-98.3875
48,74,-153.878
50,74,-204.644
52,74,-250.427
54,74,-290.999
56,74,-326.163
58,74,-355.76
60,74,-379.662
62,74,-397.778
64,74,-410.053
66,74,-416.464
68,74,-417.024
70,74,-411.777
72,74,-400.798
74,74,-384.193
76,74,-362.093
78,74,-334.656
80,74,-302.063
82,74,-264.516
84,74,-222.237
86,74,-175.465
88,74,-124.456
90,74,-69.4768
92,74,-10.8099
94,74,51.2525
96,74,116.408
98,74,184.347
100,74,254.748
102,74,327.287
104,74,401.631
106,74,477.443
108,74,554.379
110,74,632.095
112,74,710.24
114,74,788.463
116,74,866.413
118,74,943.737
120,74,1020.09
122,74,1095.11
124,74,1168.48
126,74,1239.85
128,74,1308.89
130,74,1375.29
132,74,1438.76
134,74,1498.99
136,74,1555.73
138,74,1608.7
140,74,1657.68
142,74,1702.46
144,74,1742.83
146,74,1778.62
148,74,1809.68
150,74,1835.89
152,74,1857.14
154,74,1873.35
156,74,1884.44
158,74,1890.4
160,74,1891.19
162,74,1886.83
164,74,1877.32
166,74,1862.72
168,74,1843.09
170,74,1818.5
172,74,1789.06
174,74,1754.89
176,74,1716.11
178,74,1672.89
180,74,1625.4
-180,76,1583.56
-178,76,1533.93
-176,76,1480.46
-174,76,1423.38
-172,76,1362.9
-170,76,1299.31
-168,76,1232.86
-166,76,1163.86
-164,76,1092.63
-162,76,1019.51
-160,76,944.848
-158,76,869.021
-156,76,792.416
-154,76,715.432
-152,76,638.482
-150,76,561.981
-148,76,486.354
-146,76,412.025
-144,76,339.414
-142,76,268.94
-140,76,201.007
-138,76,136.013
-136,76,74.3334
-134,76,16.3289
-132,76,-37.6642
-130,76,-87.3343
-128,76,-132.397
-126,76,-172.599
-124,76,-207.716
-122,76,-237.557
-120,76,-261.966
-118,76,-280.82
-116,76,-294.029
-114,76,-301.539
-112,76,-303.326
-110,76,-299.403
-108,76,-289.812
-106,76,-274.624
-104,76,-253.941
-102,76,-227.891
-100,76,-196.63
-98,76,-160.335
-96,76,-119.207
-94,76,-73.4695
-92,76,-23.3639
-90,76,30.85
-88,76,88.8953
-86,76,150.48
-84,76,215.298
-82,76,283.029
-80,76,353.344
-78,76,425.9
-76,76,500.345
-74,76,576.322
-72,76,653.463
-70,76,731.396
-68,76,809.744
-66,76,888.13
-64,76,966.17
-62,76,1043.49
-60,76,1119.7
-58,76,1194.43
-56,76,1267.32
-54,76,1338.01
-52,76,1406.13
-50,76,1471.36
-48,76,1533.38
-46,76,1591.86
-44,76,1646.52
-42,76,1697.09
-40,76,1743.31
-38,76,1784.96
-36,76,1821.83
-34,76,1853.75
-32,76,1880.54
