Phi[deg],Theta[deg],im(rEZ)[mV]
10,14,-122.619
12,14,-123.897
14,14,-124.915
16,14,-125.677
18,14,-126.186
20,14,-126.446
22,14,-126.464
24,14,-126.244
26,14,-125.795
28,14,-125.123
30,14,-124.236
32,14,-123.144
34,14,-121.854
36,14,-120.377
38,14,-118.722
40,14,-116.9
42,14,-114.922
44,14,-112.797
46,14,-110.537
48,14,-108.153
50,14,-105.657
52,14,-103.058
54,14,-100.369
56,14,-97.6008
58,14,-94.7635
60,14,-91.8683
62,14,-88.9255
64,14,-85.9454
66,14,-82.9378
68,14,-79.9123
70,14,-76.8779
72,14,-73.8434
74,14,-70.8169
76,14,-67.8063
78,14,-64.8186
80,14,-61.8606
82,14,-58.9384
84,14,-56.0575
86,14,-53.2229
88,14,-50.4388
90,14,-47.709
92,14,-45.0368
94,14,-42.4245
96,14,-39.8741
98,14,-37.3869
100,14,-34.9638
102,14,-32.6047
104,14,-30.3094
106,14,-28.0769
108,14,-25.9058
110,14,-23.7941
112,14,-21.7393
114,14,-19.7386
116,14,-17.7887
118,14,-15.886
120,14,-14.0263
122,14,-12.2053
124,14,-10.4184
126,14,-8.66074
128,14,-6.92713
130,14,-5.21232
132,14,-3.51088
134,14,-1.81731
136,14,-0.126014
138,14,1.56859
140,14,3.27208
142,14,4.98998
144,14,6.7277
146,14,8.49052
148,14,10.2835
150,14,12.1116
152,14,13.9795
154,14,15.8914
156,14,17.8514
158,14,19.8631
160,14,21.9299
162,14,24.0546
164,14,26.2397
166,14,28.487
168,14,30.7979
170,14,33.1735
172,14,35.6141
174,14,38.1195
176,14,40.6889
178,14,43.321
180,14,46.0139
-180,16,34.9796
-178,16,37.6718
-176,16,40.4645
-174,16,43.3538
-172,16,46.3352
-170,16,49.4034
-168,16,52.552
-166,16,55.7743
-164,16,59.0624
-162,16,62.408
-160,16,65.8019
-158,16,69.2341
-156,16,72.6943
-154,16,76.1713
-152,16,79.6535
-150,16,83.1287
-148,16,86.5841
-146,16,90.0069
-144,16,93.3835
-142,16,96.7002
-140,16,99.9431
-138,16,103.098
-136,16,106.151
-134,16,109.087
-132,16,111.893
-130,16,114.553
-128,16,117.055
-126,16,119.385
-124,16,121.528
-122,16,123.472
-120,16,125.205
-118,16,126.714
-116,16,127.988
-114,16,129.016
-112,16,129.787
-110,16,130.293
-108,16,130.525
-106,16,130.474
-104,16,130.135
-102,16,129.502
-100,16,128.569
-98,16,127.333
-96,16,125.792
-94,16,123.943
-92,16,121.787
-90,16,119.324
-88,16,116.555
-86,16,113.485
-84,16,110.118
-82,16,106.458
-80,16,102.512
-78,16,98.2892
-76,16,93.7971
-74,16,89.0462
-72,16,84.0475
-70,16,78.813
-68,16,73.356
-66,16,67.6904
-64,16,61.8311
-62,16,55.794
-60,16,49.5954
-58,16,43.2527
-56,16,36.7837
-54,16,30.2067
-52,16,23.5406
-50,16,16.8047
-48,16,10.0185
-46,16,3.20181
-44,16,-3.62553
-42,16,-10.4435
-40,16,-17.2323
-38,16,-23.9721
-36,16,-30.6433
-34,16,-37.2266
-32,16,-43.7033
-30,16,-50.0549
-28,16,-56.2635
-26,16,-62.3119
-24,16,-68.1836
-22,16,-73.8628
-20,16,-79.3346
-18,16,-84.5848
-16,16,-89.6005
-14,16,-94.3693
-12,16,-98.8803
-10,16,-103.123
-8,16,-107.09
-6,16,-110.771
-4,16,-114.162
-2,16,-117.255
0,16,-120.048
2,16,-122.536
4,16,-124.718
6,16,-126.594
8,16,-128.162
10,16,-129.426
12,16,-130.387
14,16,-131.05
16,16,-131.419
18,16,-131.499
20,16,-131.298
22,16,-130.824
24,16,-130.084
26,16,-129.088
28,16,-127.847
30,16,-126.371
32,16,-124.671
34,16,-122.76
36,16,-120.65
38,16,-118.355
40,16,-115.887
42,16,-113.26
44,16,-110.489
46,16,-107.587
48,16,-104.569
50,16,-101.448
52,16,-98.2396
54,16,-94.9571
56,16,-91.6146
58,16,-88.2258
60,16,-84.8041
62,16,-81.3624
64,16,-77.9134
66,16,-74.4693
68,16,-71.0415
70,16,-67.6413
72,16,-64.279
74,16,-60.9645
76,16,-57.7069
78,16,-54.5145
80,16,-51.3951
82,16,-48.3556
84,16,-45.402
86,16,-42.5398
88,16,-39.7734
90,16,-37.1066
92,16,-34.5423
94,16,-32.0826
96,16,-29.7287
98,16,-27.4812
100,16,-25.3399
102,16,-23.3036
104,16,-21.3707
106,16,-19.5387
108,16,-17.8045
110,16,-16.1642
112,16,-14.6134
114,16,-13.1472
116,16,-11.76
118,16,-10.4459
120,16,-9.19819
122,16,-8.01012
124,16,-6.87438
126,16,-5.78338
128,16,-4.72925
130,16,-3.70389
132,16,-2.69904
134,16,-1.70629
136,16,-0.717172
138,16,0.276804
140,16,1.28411
142,16,2.31315
144,16,3.37217
146,16,4.46928
148,16,5.61233
150,16,6.80891
152,16,8.06629
154,16,9.39136
156,16,10.7906
158,16,12.27
160,16,13.8351
162,16,15.4909
164,16,17.2418
166,16,19.0914
168,16,21.0431
170,16,23.0991
172,16,25.2613
174,16,27.5305
176,16,29.9072
178,16,32.3906
180,16,34.9796
-180,18,18.3376
-178,18,20.8032
-176,18,23.4243
-174,18,26.1974
-172,18,29.1179
-170,18,32.1802
-168,18,35.3778
-166,18,38.7029
-164,18,42.147
-162,18,45.7005
-160,18,49.3528
-158,18,53.0926
-156,18,56.9074
-154,18,60.7844
-152,18,64.7095
-150,18,68.6682
-148,18,72.6454
-146,18,76.6253
-144,18,80.5917
-142,18,84.5277
-140,18,88.4164
-138,18,92.2404
-136,18,95.9822
-134,18,99.6242
-132,18,103.149
-130,18,106.538
-128,18,109.775
-126,18,112.842
-124,18,115.722
-122,18,118.399
-120,18,120.857
-118,18,123.08
-116,18,125.053
-114,18,126.763
-112,18,128.197
-110,18,129.341
-108,18,130.185
-106,18,130.718
-104,18,130.931
-102,18,130.816
-100,18,130.366
-98,18,129.575
-96,18,128.439
-94,18,126.956
-92,18,125.122
-90,18,122.939
-88,18,120.408
-86,18,117.53
-84,18,114.311
-82,18,110.755
-80,18,106.87
-78,18,102.663
-76,18,98.1452
-74,18,93.327
-72,18,88.2209
-70,18,82.8405
-68,18,77.2007
-66,18,71.3177
-64,18,65.2085
-62,18,58.8914
-60,18,52.3855
-58,18,45.7108
-56,18,38.8881
-54,18,31.9389
-52,18,24.8852
-50,18,17.7495
-48,18,10.5548
-46,18,3.32422
-44,18,-3.9188
-42,18,-11.1509
-40,18,-18.3487
-38,18,-25.4889
-36,18,-32.5488
-34,18,-39.5057
-32,18,-46.3375
-30,18,-53.0228
-28,18,-59.5407
-26,18,-65.8712
-24,18,-71.9952
-22,18,-77.8945
-20,18,-83.5517
-18,18,-88.9509
-16,18,-94.0771
-14,18,-98.9166
-12,18,-103.457
-10,18,-107.687
-8,18,-111.597
-6,18,-115.179
-4,18,-118.425
-2,18,-121.33
0,18,-123.891
2,18,-126.103
4,18,-127.967
6,18,-129.482
8,18,-130.65
10,18,-131.473
12,18,-131.957
14,18,-132.106
16,18,-131.928
18,18,-131.43
20,18,-130.623
22,18,-129.515
24,18,-128.119
26,18,-126.446
28,18,-124.511
30,18,-122.326
32,18,-119.907
34,18,-117.269
36,18,-114.429
38,18,-111.401
40,18,-108.204
42,18,-104.855
44,18,-101.371
46,18,-97.7693
48,18,-94.0678
50,18,-90.2842
52,18,-86.4359
54,18,-82.5401
56,18,-78.614
58,18,-74.674
60,18,-70.7366
62,18,-66.8173
64,18,-62.9313
66,18,-59.0931
68,18,-55.3165
70,18,-51.6146
72,18,-47.9995
74,18,-44.4827
76,18,-41.0746
78,18,-37.7848
80,18,-34.6218
82,18,-31.5932
84,18,-28.7056
86,18,-25.9645
88,18,-23.3745
90,18,-20.9389
92,18,-18.6603
94,18,-16.5399
96,18,-14.5783
98,18,-12.7748
100,18,-11.1277
102,18,-9.63447
104,18,-8.29169
106,18,-7.09494
108,18,-6.03899
110,18,-5.1178
112,18,-4.32454
114,18,-3.65168
116,18,-3.09101
118,18,-2.6337
120,18,-2.27035
122,18,-1.99104
124,18,-1.7854
126,18,-1.64266
128,18,-1.55173
130,18,-1.50122
132,18,-1.47952
134,18,-1.4749
136,18,-1.47549
138,18,-1.46942
140,18,-1.44485
142,18,-1.39003
144,18,-1.29335
146,18,-1.14344
148,18,-0.929213
150,18,-0.639896
152,18,-0.265134
154,18,0.204976
156,18,0.779823
158,18,1.46822
160,18,2.27837
162,18,3.2178
164,18,4.29328
166,18,5.51085
168,18,6.87573
170,18,8.39225
172,18,10.0639
174,18,11.8931
176,18,13.8816
178,18,16.0299
180,18,18.3376
-180,20,-4.11494
-178,20,-2.05628
-176,20,0.222398
-174,20,2.71809
-172,20,5.42649
-170,20,8.342
-168,20,11.4577
-166,20,14.7655
-164,20,18.256
-162,20,21.9185
-160,20,25.7413
-158,20,29.7113
-156,20,33.8145
-154,20,38.0359
-152,20,42.3594
-150,20,46.768
-148,20,51.2439
-146,20,55.7686
-144,20,60.3227
-142,20,64.8865
-140,20,69.4397
-138,20,73.9615
-136,20,78.431
-134,20,82.8268
-132,20,87.1276
-130,20,91.3122
-128,20,95.3592
-126,20,99.2478
-124,20,102.957
-122,20,106.467
-120,20,109.758
-118,20,112.81
-116,20,115.606
-114,20,118.128
-112,20,120.359
-110,20,122.283
-108,20,123.887
-106,20,125.156
-104,20,126.079
-102,20,126.645
-100,20,126.844
-98,20,126.67
-96,20,126.115
-94,20,125.174
-92,20,123.846
-90,20,122.127
-88,20,120.018
-86,20,117.522
-84,20,114.642
-82,20,111.382
-80,20,107.751
-78,20,103.756
-76,20,99.4089
-74,20,94.7204
-72,20,89.7045
-70,20,84.3763
-68,20,78.7524
-66,20,72.8507
-64,20,66.6906
-62,20,60.2927
-60,20,53.6785
-58,20,46.8709
-56,20,39.8936
-54,20,32.771
-52,20,25.5285
-50,20,18.1919
-48,20,10.7874
-46,20,3.34178
-44,20,-4.11825
-42,20,-11.5657
-40,20,-18.9738
-38,20,-26.3159
-36,20,-33.5657
-34,20,-40.6972
-32,20,-47.6853
-30,20,-54.5054
-28,20,-61.1338
-26,20,-67.5476
-24,20,-73.7252
-22,20,-79.646
-20,20,-85.2905
-18,20,-90.6408
-16,20,-95.6803
-14,20,-100.394
-12,20,-104.768
-10,20,-108.79
-8,20,-112.45
-6,20,-115.74
-4,20,-118.652
-2,20,-121.18
0,20,-123.322
2,20,-125.075
4,20,-126.44
6,20,-127.417
8,20,-128.009
10,20,-128.222
12,20,-128.061
14,20,-127.535
16,20,-126.653
18,20,-125.424
20,20,-123.863
22,20,-121.981
24,20,-119.793
26,20,-117.315
28,20,-114.563
30,20,-111.555
32,20,-108.309
34,20,-104.845
36,20,-101.181
38,20,-97.3384
40,20,-93.3376
42,20,-89.1996
44,20,-84.9454
46,20,-80.5965
48,20,-76.174
50,20,-71.6991
52,20,-67.1929
54,20,-62.6759
56,20,-58.1685
58,20,-53.6904
60,20,-49.2608
62,20,-44.8982
64,20,-40.6203
66,20,-36.4441
68,20,-32.3856
70,20,-28.4597
72,20,-24.6804
74,20,-21.0607
76,20,-17.6123
78,20,-14.3458
80,20,-11.2704
82,20,-8.39431
84,20,-5.72434
86,20,-3.26602
88,20,-1.02361
90,20,0.999946
92,20,2.80297
94,20,4.38507
96,20,5.74711
98,20,6.89119
100,20,7.8206
102,20,8.53981
104,20,9.05444
106,20,9.37116
108,20,9.4977
110,20,9.44276
112,20,9.216
114,20,8.82791
116,20,8.28983
118,20,7.61382
120,20,6.81264
122,20,5.89964
124,20,4.88874
126,20,3.79432
128,20,2.63116
130,20,1.41438
132,20,0.159358
134,20,-1.11835
136,20,-2.40308
138,20,-3.67912
140,20,-4.93081
142,20,-6.14258
144,20,-7.29908
146,20,-8.38518
148,20,-9.38611
150,20,-10.2875
152,20,-11.0754
154,20,-11.7366
156,20,-12.2582
158,20,-12.6282
160,20,-12.8353
162,20,-12.869
164,20,-12.7198
166,20,-12.3788
168,20,-11.8384
170,20,-11.092
172,20,-10.134
174,20,-8.95997
176,20,-7.5666
178,20,-5.95186
180,20,-4.11494
-180,22,-32.4895
-178,22,-31.0276
-176,22,-29.2721
-174,22,-27.2252
-172,22,-24.8907
-170,22,-22.274
-168,22,-19.382
-166,22,-16.2232
-164,22,-12.8077
-162,22,-9.14698
-160,22,-5.25399
-158,22,-1.14315
-156,22,3.16979
-154,22,7.6678
-152,22,12.3326
-150,22,17.1448
-148,22,22.084
-146,22,27.1287
-144,22,32.2567
-142,22,37.4448
-140,22,42.6695
-138,22,47.9064
-136,22,53.1308
-134,22,58.3179
-132,22,63.4424
-130,22,68.479
-128,22,73.4027
-126,22,78.1884
-124,22,82.8114
-122,22,87.2474
-120,22,91.4728
-118,22,95.4645
-116,22,99.2003
-114,22,102.659
-112,22,105.82
-110,22,108.664
-108,22,111.174
-106,22,113.332
-104,22,115.124
-102,22,116.536
-100,22,117.555
-98,22,118.172
-96,22,118.378
-94,22,118.165
-92,22,117.53
-90,22,116.468
-88,22,114.98
-86,22,113.065
-84,22,110.726
-82,22,107.969
-80,22,104.799
-78,22,101.226
-76,22,97.2613
-74,22,92.9164
-72,22,88.2061
-70,22,83.1468
-68,22,77.7566
-66,22,72.055
-64,22,66.0636
-62,22,59.805
-60,22,53.3033
-58,22,46.5841
-56,22,39.6737
-54,22,32.5997
-52,22,25.3905
-50,22,18.0751
-48,22,10.6832
-46,22,3.24484
-44,22,-4.20982
-42,22,-11.6504
-40,22,-19.0465
-38,22,-26.3683
-36,22,-33.586
-34,22,-40.6705
-32,22,-47.5935
-30,22,-54.3274
-28,22,-60.8457
-26,22,-67.1228
-24,22,-73.1347
-22,22,-78.8585
-20,22,-84.2729
-18,22,-89.358
-16,22,-94.0957
-14,22,-98.4698
-12,22,-102.466
-10,22,-106.07
-8,22,-109.273
-6,22,-112.066
-4,22,-114.441
-2,22,-116.393
0,22,-117.921
2,22,-119.022
4,22,-119.699
6,22,-119.953
8,22,-119.79
10,22,-119.217
12,22,-118.243
14,22,-116.877
16,22,-115.131
18,22,-113.02
20,22,-110.559
22,22,-107.763
24,22,-104.652
26,22,-101.243
28,22,-97.558
30,22,-93.6174
32,22,-89.4436
34,22,-85.0597
36,22,-80.4892
38,22,-75.7564
40,22,-70.8859
42,22,-65.9027
44,22,-60.8319
46,22,-55.6988
48,22,-50.5283
50,22,-45.3455
52,22,-40.1749
54,22,-35.0408
56,22,-29.9667
58,22,-24.9757
60,22,-20.09
62,22,-15.3309
64,22,-10.7188
66,22,-6.27304
68,22,-2.01177
70,22,2.04804
72,22,5.8907
74,22,9.50191
76,22,12.8688
78,22,15.9798
80,22,18.8251
82,22,21.3962
84,22,23.6862
86,22,25.6898
88,22,27.4034
90,22,28.8246
92,22,29.953
94,22,30.7893
96,22,31.3361
98,22,31.5973
100,22,31.5781
102,22,31.2854
104,22,30.7273
106,22,29.913
108,22,28.8533
110,22,27.5599
112,22,26.0457
114,22,24.3246
116,22,22.4113
118,22,20.3217
120,22,18.0722
122,22,15.6801
124,22,13.1632
126,22,10.54
128,22,7.82924
130,22,5.05026
132,22,2.22261
134,22,-0.633945
136,22,-3.49951
138,22,-6.35416
140,22,-9.17798
142,22,-11.9512
144,22,-14.6543
146,22,-17.268
148,22,-19.7734
150,22,-22.1522
152,22,-24.3864
154,22,-26.459
156,22,-28.3532
158,22,-30.0536
160,22,-31.5452
162,22,-32.8142
164,22,-33.8477
166,22,-34.6339
168,22,-35.1624
170,22,-35.4237
172,22,-35.4099
174,22,-35.1141
176,22,-34.5311
178,22,-33.657
180,22,-32.4895
-180,24,-66.8029
-178,24,-66.1341
-176,24,-65.0896
-174,24,-63.6704
-172,24,-61.8795
-170,24,-59.722
-168,24,-57.2046
-166,24,-54.3359
-164,24,-51.1264
-162,24,-47.5884
-160,24,-43.7358
-158,24,-39.5844
-156,24,-35.1515
-154,24,-30.456
-152,24,-25.5184
-150,24,-20.3605
-148,24,-15.0053
-146,24,-9.47716
-144,24,-3.80139
-142,24,1.99567
-140,24,7.88687
-138,24,13.8444
-136,24,19.8397
-134,24,25.8441
-132,24,31.8284
-130,24,37.7633
-128,24,43.6195
-126,24,49.3678
-124,24,54.9794
-122,24,60.4258
-120,24,65.6791
-118,24,70.7122
-116,24,75.4987
-114,24,80.0134
-112,24,84.2319
-110,24,88.1312
-108,24,91.6897
-106,24,94.8873
-104,24,97.7053
-102,24,100.127
-100,24,102.137
-98,24,103.722
-96,24,104.871
-94,24,105.575
-92,24,105.827
-90,24,105.621
-88,24,104.955
-86,24,103.829
-84,24,102.244
-82,24,100.204
-80,24,97.7148
-78,24,94.786
-76,24,91.4282
-74,24,87.6542
-72,24,83.4792
-70,24,78.9206
-68,24,73.9976
-66,24,68.7316
-64,24,63.1455
-62,24,57.2643
-60,24,51.1143
-58,24,44.7233
-56,24,38.1207
-54,24,31.3366
-52,24,24.4026
-50,24,17.3507
-48,24,10.2139
-46,24,3.02534
-44,24,-4.18128
-42,24,-11.3723
-40,24,-18.5141
-38,24,-25.5734
-36,24,-32.5173
-34,24,-39.3136
-32,24,-45.9309
-30,24,-52.3389
-28,24,-58.5082
-26,24,-64.4109
-24,24,-70.0206
-22,24,-75.3125
-20,24,-80.2633
-18,24,-84.8517
-16,24,-89.0584
-14,24,-92.866
-12,24,-96.2592
-10,24,-99.225
-8,24,-101.752
-6,24,-103.833
-4,24,-105.46
-2,24,-106.629
0,24,-107.34
2,24,-107.591
4,24,-107.386
6,24,-106.73
8,24,-105.63
10,24,-104.095
12,24,-102.137
14,24,-99.7671
16,24,-97.0022
18,24,-93.8585
20,24,-90.3547
22,24,-86.5109
24,24,-82.3487
26,24,-77.891
28,24,-73.162
30,24,-68.1871
32,24,-62.9925
34,24,-57.6054
36,24,-52.0536
38,24,-46.3656
40,24,-40.57
42,24,-34.6961
44,24,-28.7731
46,24,-22.8302
48,24,-16.8965
50,24,-11.0007
52,24,-5.17134
54,24,0.563956
56,24,6.17807
58,24,11.6448
60,24,16.9387
62,24,22.0358
64,24,26.913
66,24,31.5486
68,24,35.9222
70,24,40.0151
72,24,43.81
74,24,47.2912
76,24,50.4449
78,24,53.2588
80,24,55.7226
82,24,57.8277
84,24,59.5675
86,24,60.9371
88,24,61.9335
90,24,62.5557
92,24,62.8044
94,24,62.6821
96,24,62.1931
98,24,61.3436
100,24,60.1413
102,24,58.5955
104,24,56.7173
106,24,54.5191
108,24,52.0147
110,24,49.2193
112,24,46.1496
114,24,42.823
116,24,39.2584
118,24,35.4755
120,24,31.495
122,24,27.3383
124,24,23.0276
126,24,18.5858
128,24,14.036
130,24,9.4022
132,24,4.70837
134,24,-0.021121
136,24,-4.76179
138,24,-9.48909
140,24,-14.1786
142,24,-18.8059
144,24,-23.3469
146,24,-27.7779
148,24,-32.0755
150,24,-36.217
152,24,-40.1802
154,24,-43.9436
156,24,-47.4866
158,24,-50.7894
160,24,-53.8333
162,24,-56.6007
164,24,-59.0752
166,24,-61.2415
168,24,-63.0858
170,24,-64.5956
172,24,-65.7601
174,24,-66.57
176,24,-67.0174
178,24,-67.0965
180,24,-66.8029
-180,26,-106.976
-178,26,-107.3
-176,26,-107.158
-174,26,-106.55
-172,26,-105.478
-170,26,-103.946
-168,26,-101.96
-166,26,-99.5298
-164,26,-96.665
-162,26,-93.3787
-160,26,-89.6858
-158,26,-85.6032
-156,26,-81.1498
-154,26,-76.3462
-152,26,-71.2148
-150,26,-65.7799
-148,26,-60.067
-146,26,-54.1034
-144,26,-47.9174
-142,26,-41.5386
-140,26,-34.9976
-138,26,-28.326
-136,26,-21.5558
-134,26,-14.7199
-132,26,-7.85147
-130,26,-0.983926
-128,26,5.84923
-126,26,12.6146
-124,26,19.2789
-122,26,25.8095
-120,26,32.1742
-118,26,38.3414
-116,26,44.2807
-114,26,49.9624
-112,26,55.3581
-110,26,60.441
-108,26,65.1853
-106,26,69.5672
-104,26,73.5644
-102,26,77.1566
-100,26,80.3253
-98,26,83.0542
-96,26,85.3291
-94,26,87.1382
-92,26,88.4718
-90,26,89.3228
-88,26,89.6865
-86,26,89.5607
-84,26,88.9457
-82,26,87.8445
-80,26,86.2625
-78,26,84.2079
-76,26,81.6911
-74,26,78.7254
-72,26,75.3262
-70,26,71.5117
-68,26,67.302
-66,26,62.7197
-64,26,57.7894
-62,26,52.5377
-60,26,46.993
-58,26,41.1855
-56,26,35.1468
-54,26,28.9099
-52,26,22.509
-50,26,15.9792
-48,26,9.35633
-46,26,2.67688
-44,26,-4.02244
-42,26,-10.7048
-40,26,-17.3333
-38,26,-23.8717
-36,26,-30.284
-34,26,-36.535
-32,26,-42.5905
-30,26,-48.4176
-28,26,-53.9845
-26,26,-59.2609
-24,26,-64.2184
-22,26,-68.8304
-20,26,-73.072
-18,26,-76.9208
-16,26,-80.3563
-14,26,-83.3605
-12,26,-85.9177
-10,26,-88.0147
-8,26,-89.6408
-6,26,-90.7879
-4,26,-91.4504
-2,26,-91.6253
0,26,-91.3122
2,26,-90.5131
4,26,-89.2328
6,26,-87.4784
8,26,-85.2592
10,26,-82.5872
12,26,-79.4766
14,26,-75.9435
16,26,-72.0063
18,26,-67.6854
20,26,-63.003
22,26,-57.9829
24,26,-52.6506
26,26,-47.0333
28,26,-41.1591
30,26,-35.0576
32,26,-28.7594
34,26,-22.2958
36,26,-15.6991
38,26,-9.00182
40,26,-2.23725
42,26,4.5613
44,26,11.3604
46,26,18.1266
48,26,24.8269
50,26,31.4286
52,26,37.8994
54,26,44.2082
56,26,50.3242
58,26,56.218
60,26,61.8613
62,26,67.227
64,26,72.2897
66,26,77.0252
68,26,81.4112
70,26,85.4272
72,26,89.0543
74,26,92.2759
76,26,95.0771
78,26,97.4452
80,26,99.3697
82,26,100.842
84,26,101.856
86,26,102.408
88,26,102.495
90,26,102.118
92,26,101.279
94,26,99.9835
96,26,98.2371
98,26,96.0485
100,26,93.4285
102,26,90.3892
104,26,86.9449
106,26,83.1116
108,26,78.9066
110,26,74.349
112,26,69.4593
114,26,64.2593
116,26,58.7719
118,26,53.0212
120,26,47.0325
122,26,40.8317
124,26,34.4457
126,26,27.9019
128,26,21.2286
130,26,14.4542
132,26,7.60778
134,26,0.718478
136,26,-6.18431
138,26,-13.0712
140,26,-19.9127
142,26,-26.6797
144,26,-33.3432
146,26,-39.8747
148,26,-46.2459
150,26,-52.4296
152,26,-58.3987
154,26,-64.1273
156,26,-69.5902
158,26,-74.7634
160,26,-79.6238
162,26,-84.1498
164,26,-88.3208
166,26,-92.1179
168,26,-95.5236
170,26,-98.5221
172,26,-101.099
174,26,-103.243
176,26,-104.942
178,26,-106.189
180,26,-106.976
-180,28,-152.834
-178,28,-154.35
-176,28,-155.303
-174,28,-155.691
-172,28,-155.515
-170,28,-154.778
-168,28,-153.485
-166,28,-151.646
-164,28,-149.27
-162,28,-146.371
-160,28,-142.963
-158,28,-139.067
-156,28,-134.7
-154,28,-129.886
-152,28,-124.649
-150,28,-119.016
-148,28,-113.014
-146,28,-106.674
-144,28,-100.026
-142,28,-93.1044
-140,28,-85.9422
-138,28,-78.5748
-136,28,-71.0382
-134,28,-63.369
-132,28,-55.6045
-130,28,-47.7822
-128,28,-39.9399
-126,28,-32.1154
-124,28,-24.3461
-122,28,-16.6693
-120,28,-9.12141
-118,28,-1.73842
-116,28,5.44476
-114,28,12.3943
-112,28,19.0775
-110,28,25.4633
-108,28,31.5219
-106,28,37.2255
-104,28,42.5479
-102,28,47.4652
-100,28,51.9554
-98,28,55.9987
-96,28,59.5779
-94,28,62.6781
-92,28,65.287
-90,28,67.3949
-88,28,68.9948
-86,28,70.0826
-84,28,70.6569
-82,28,70.7192
-80,28,70.2737
-78,28,69.3279
-76,28,67.8915
-74,28,65.9777
-72,28,63.6019
-70,28,60.7825
-68,28,57.5405
-66,28,53.8993
-64,28,49.8848
-62,28,45.525
-60,28,40.8501
-58,28,35.8924
-56,28,30.6855
-54,28,25.2649
-52,28,19.6673
-50,28,13.9306
-48,28,8.09328
-46,28,2.19478
-44,28,-3.72527
-42,28,-9.62706
-40,28,-15.4709
-38,28,-21.2174
-36,28,-26.828
-34,28,-32.2648
-32,28,-37.4909
-30,28,-42.471
-28,28,-47.1712
-26,28,-51.5592
-24,28,-55.6047
-22,28,-59.2797
-20,28,-62.5581
-18,28,-65.4164
-16,28,-67.8336
-14,28,-69.7911
-12,28,-71.2734
-10,28,-72.2673
-8,28,-72.7627
-6,28,-72.7524
-4,28,-72.2319
-2,28,-71.1996
0,28,-69.6568
2,28,-67.6076
4,28,-65.0589
6,28,-62.0203
8,28,-58.5039
10,28,-54.5247
12,28,-50.0998
14,28,-45.2489
16,28,-39.9939
18,28,-34.3589
20,28,-28.3697
22,28,-22.0544
24,28,-15.4425
26,28,-8.56521
28,28,-1.45504
30,28,5.85415
32,28,13.3275
34,28,20.9291
36,28,28.6225
38,28,36.3705
40,28,44.1357
42,28,51.8804
44,28,59.567
46,28,67.1578
48,28,74.6159
50,28,81.9044
52,28,88.9877
54,28,95.8306
56,28,102.399
58,28,108.661
60,28,114.584
62,28,120.14
64,28,125.299
66,28,130.036
68,28,134.326
70,28,138.148
72,28,141.48
74,28,144.306
76,28,146.611
78,28,148.38
80,28,149.603
82,28,150.273
84,28,150.383
86,28,149.931
88,28,148.916
90,28,147.34
92,28,145.207
94,28,142.525
96,28,139.301
98,28,135.549
100,28,131.28
102,28,126.512
104,28,121.261
106,28,115.547
108,28,109.392
110,28,102.82
112,28,95.8538
114,28,88.5208
116,28,80.8483
118,28,72.8651
120,28,64.6011
122,28,56.0873
124,28,47.3553
126,28,38.4377
128,28,29.3676
130,28,20.1787
132,28,10.9051
134,28,1.581
136,28,-7.75897
138,28,-17.0803
140,28,-26.3484
142,28,-35.529
144,28,-44.5881
146,28,-53.4919
148,28,-62.2074
150,28,-70.702
152,28,-78.9439
154,28,-86.9023
156,28,-94.5474
158,28,-101.85
160,28,-108.783
162,28,-115.32
164,28,-121.437
166,28,-127.11
168,28,-132.317
170,28,-137.04
172,28,-141.26
174,28,-144.961
176,28,-148.132
178,28,-150.759
180,28,-152.834
-180,30,-204.105
-178,30,-207.009
-176,30,-209.248
-174,30,-210.816
-172,30,-211.713
-170,30,-211.94
-168,30,-211.504
-166,30,-210.41
-164,30,-208.67
-162,30,-206.297
-160,30,-203.307
-158,30,-199.718
-156,30,-195.552
-154,30,-190.834
-152,30,-185.588
-150,30,-179.843
-148,30,-173.63
-146,30,-166.982
-144,30,-159.932
-142,30,-152.517
-140,30,-144.773
-138,30,-136.741
-136,30,-128.458
-134,30,-119.966
-132,30,-111.307
-130,30,-102.521
-128,30,-93.6503
-126,30,-84.7376
-124,30,-75.8245
-122,30,-66.9524
-120,30,-58.1624
-118,30,-49.4948
-116,30,-40.9888
-114,30,-32.6828
-112,30,-24.6136
-110,30,-16.8167
-108,30,-9.32603
-106,30,-2.17352
-104,30,4.61076
-102,30,10.9989
-100,30,16.9652
-98,30,22.4864
-96,30,27.5418
-94,30,32.1133
-92,30,36.1857
-90,30,39.7464
-88,30,42.7859
-86,30,45.2978
-84,30,47.2787
-82,30,48.7282
-80,30,49.6492
